baseline,baseline_strategy,strategy,metric,pairing,n_pairs,mean_difference,std_difference,standard_error,ci_low,ci_high,ci_level,status
traditional,traditional_2_of_3,weighted_fire_specificity_silence_sensitivity_tau_0_6,f1,fold,5,-0.08079643987562166,0.05143904923966307,0.0230042421595691,-0.1446562161105855,-0.016936663640657837,0.95,degradazione_statistica
traditional,traditional_2_of_3,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,f1,fold,5,-0.07426813018828378,0.05160457744303809,0.023078268622557088,-0.13833340388450227,-0.010202856492065301,0.95,degradazione_statistica
traditional,traditional_2_of_3,dst_pcr6_fire_specificity_silence_sensitivity_tau_0_7,f1,fold,5,-0.07264075996844623,0.051524215386693197,0.02304232961839732,-0.13660626698911718,-0.00867525294777527,0.95,degradazione_statistica
traditional,traditional_2_of_3,dst_yager_fire_specificity_silence_sensitivity_tau_0_7,f1,fold,5,-0.07382233989173047,0.0515463983593306,0.023052250145349368,-0.1378153862952203,-0.009829293488240631,0.95,degradazione_statistica
traditional,traditional_2_of_3,naive_bayes_tau_0_4,f1,fold,5,0.01754107593593146,0.05888774353687948,0.02633539951800728,-0.05556599312605674,0.09064814499791966,0.95,inconcludente
traditional,traditional_2_of_3,bks_tau_0_8,f1,fold,5,0.22311479148942576,0.05998545720299935,0.02682631199346219,0.1486449493955747,0.2975846335832768,0.95,incremento_statistico
traditional,traditional_2_of_3,logistic_regression_tau_0_7,f1,fold,5,0.02936567563517787,0.05907197875700646,0.026417792013217995,-0.04397011499351528,0.10270146626387103,0.95,inconcludente
traditional,traditional_2_of_3,logistic_interactions_tau_0_7,f1,fold,5,0.02882071125495732,0.05839536750886078,0.026115202264179047,-0.04367509023040371,0.10131651274031835,0.95,inconcludente
traditional,traditional_2_of_3,decision_tree_tau_0_7,f1,fold,5,0.028582830377670877,0.058698018634361616,0.02625055196219639,-0.04428870186938629,0.10145436262472804,0.95,inconcludente
