fold,tool,family,tp,fp,tn,fn,ppv,npv,fpr,fnr,sensitivity,specificity,positive_support,supported
1,cppcheck,CWE-118,44,81,184296,8424,0.352,0.9562889165628892,0.000439317268422851,0.9948039678790742,0.0051960321209258385,0.9995606827315772,8468,True
1,cppcheck,CWE-131,0,14,192815,16,0.0,0.9999170257894219,7.260318727992159e-05,1.0,0.0,0.99992739681272,16,True
1,cppcheck,CWE-190,6,58,191662,1119,0.09375,0.9941954860696853,0.00030252451491758815,0.9946666666666667,0.005333333333333333,0.9996974754850824,1125,True
1,cppcheck,CWE-191,0,0,192712,133,,0.9993103269465115,0.0,1.0,0.0,1.0,133,False
1,cppcheck,CWE-269,0,0,192751,94,,0.9995125619020457,0.0,1.0,0.0,1.0,94,False
1,cppcheck,CWE-285,0,0,192619,226,,0.9988280743602375,0.0,1.0,0.0,1.0,226,False
1,cppcheck,CWE-287,0,0,192590,255,,0.9986776945215069,0.0,1.0,0.0,1.0,255,False
1,cppcheck,CWE-311,0,0,192812,33,,0.9998288781145479,0.0,1.0,0.0,1.0,33,False
1,cppcheck,CWE-327,0,0,192828,17,,0.9999118463014338,0.0,1.0,0.0,1.0,17,False
1,cppcheck,CWE-369,1,7,192619,218,0.125,0.9988695115563921,3.633985027981685e-05,0.9954337899543378,0.0045662100456621,0.9999636601497202,219,True
1,cppcheck,CWE-400,0,0,192383,462,,0.9976042936036713,0.0,1.0,0.0,1.0,462,False
1,cppcheck,CWE-404,1,184,191679,981,0.005405405405405406,0.994908128308938,0.0009590176323730996,0.9989816700610998,0.0010183299389002036,0.999040982367627,982,True
1,cppcheck,CWE-476,17,296,191202,1330,0.054313099041533544,0.9930920574242204,0.0015457080491702263,0.9873793615441723,0.012620638455827766,0.9984542919508298,1347,True
1,cppcheck,CWE-573,0,260,192542,43,0.0,0.9997767219669237,0.0013485337289032271,1.0,0.0,0.9986514662710968,43,True
1,cppcheck,CWE-662,0,0,192209,636,,0.9967020145712878,0.0,1.0,0.0,1.0,636,False
1,cppcheck,CWE-665,1,358,192374,112,0.002785515320334262,0.9994181395010546,0.0018575016084511134,0.9911504424778761,0.008849557522123894,0.9981424983915489,113,True
1,cppcheck,CWE-666,0,0,192822,23,,0.9998807332313516,0.0,1.0,0.0,1.0,23,False
1,cppcheck,CWE-668,0,0,191753,1092,,0.9943374212450413,0.0,1.0,0.0,1.0,1092,False
1,cppcheck,CWE-669,0,0,192828,17,,0.9999118463014338,0.0,1.0,0.0,1.0,17,False
1,cppcheck,CWE-670,0,0,192837,8,,0.999958515906557,0.0,1.0,0.0,1.0,8,False
1,cppcheck,CWE-704,0,12,192481,352,0.0,0.9981745863000627,6.23399292441803e-05,1.0,0.0,0.9999376600707558,352,True
1,cppcheck,CWE-705,0,0,192634,211,,0.998905857035443,0.0,1.0,0.0,1.0,211,False
1,cppcheck,CWE-706,0,0,192200,645,,0.9966553449661646,0.0,1.0,0.0,1.0,645,False
1,cppcheck,CWE-754,0,61,192651,133,0.0,0.9993101087227155,0.0003165345178297148,1.0,0.0,0.9996834654821702,133,True
1,cppcheck,CWE-834,0,0,192565,280,,0.9985480567294978,0.0,1.0,0.0,1.0,280,False
1,cppcheck,CWE-1164,0,0,192786,59,,0.9996940548108585,0.0,1.0,0.0,1.0,59,False
1,flawfinder,CWE-20,106,2503,188801,1435,0.040628593330778076,0.9924567379465506,0.013083887425249864,0.9312134977287476,0.06878650227125244,0.9869161125747501,1541,True
1,flawfinder,CWE-74,192,349,191746,558,0.35489833641404805,0.9970983442882103,0.0018168093911866525,0.744,0.256,0.9981831906088133,750,True
