strategy,n_families,precision_macro,precision_median,precision_weighted,recall_macro,recall_median,recall_weighted,specificity_macro,specificity_median,specificity_weighted,npv_macro,npv_median,npv_weighted,fpr_macro,fpr_median,fpr_weighted,fnr_macro,fnr_median,fnr_weighted,f1_macro,f1_median,f1_weighted,f2_macro,f2_median,f2_weighted,mcc_macro,mcc_median,mcc_weighted,accuracy_macro,accuracy_median,accuracy_weighted,balanced_accuracy_macro,balanced_accuracy_median,balanced_accuracy_weighted,roc_auc_macro,roc_auc_median,roc_auc_weighted,pr_auc_macro,pr_auc_median,pr_auc_weighted
weighted_fire_specificity_silence_sensitivity_tau_0_3,28,0.04070099116985682,0.007062178588125292,0.13896653250433105,0.042204544394879424,0.0019510309667104093,0.20441909326395138,0.9948619864180257,0.999460069969597,0.9717729303217383,0.9970739926349148,0.9988646550986523,0.9847828843126938,0.005138013581974134,0.000539930030403069,0.028227069678261753,0.9577954556051207,0.9980489690332895,0.7955809067360485,0.0677452988804423,0.037273959702987414,0.17099154616357606,0.07436469120385011,0.03506814688927194,0.19602493036785323,0.035191145938806186,0.0064874618701243674,0.14514754841214247,0.9921217162070032,0.9980212197167551,0.9586020023475403,0.5185332654064526,0.5007311597507182,0.5880960117928448,0.5185339609882054,0.5007311597507182,0.5880815013789263,0.010798260745990445,0.0021419918953719166,0.06592251053894672
weighted_fire_specificity_silence_sensitivity_tau_0_4,28,0.04070099116985682,0.007062178588125292,0.13896653250433105,0.042204544394879424,0.0019510309667104093,0.20441909326395138,0.9948619864180257,0.999460069969597,0.9717729303217383,0.9970739926349148,0.9988646550986523,0.9847828843126938,0.005138013581974134,0.000539930030403069,0.028227069678261753,0.9577954556051207,0.9980489690332895,0.7955809067360485,0.0677452988804423,0.037273959702987414,0.17099154616357606,0.07436469120385011,0.03506814688927194,0.19602493036785323,0.035191145938806186,0.0064874618701243674,0.14514754841214247,0.9921217162070032,0.9980212197167551,0.9586020023475403,0.5185332654064526,0.5007311597507182,0.5880960117928448,0.5185339609882054,0.5007311597507182,0.5880815013789263,0.010798260745990445,0.0021419918953719166,0.06592251053894672
weighted_fire_specificity_silence_sensitivity_tau_0_5,28,0.04070099116985682,0.007062178588125292,0.13896653250433105,0.042204544394879424,0.0019510309667104093,0.20441909326395138,0.9948619864180257,0.999460069969597,0.9717729303217383,0.9970739926349148,0.9988646550986523,0.9847828843126938,0.005138013581974134,0.000539930030403069,0.028227069678261753,0.9577954556051207,0.9980489690332895,0.7955809067360485,0.0677452988804423,0.037273959702987414,0.17099154616357606,0.07436469120385011,0.03506814688927194,0.19602493036785323,0.035191145938806186,0.0064874618701243674,0.14514754841214247,0.9921217162070032,0.9980212197167551,0.9586020023475403,0.5185332654064526,0.5007311597507182,0.5880960117928448,0.5185339609882054,0.5007311597507182,0.5880815013789263,0.010798260745990445,0.0021419918953719166,0.06592251053894672
weighted_fire_specificity_silence_sensitivity_tau_0_6,28,0.04070099116985682,0.007062178588125292,0.13896653250433105,0.042204544394879424,0.0019510309667104093,0.20441909326395138,0.9948619864180257,0.999460069969597,0.9717729303217383,0.9970739926349148,0.9988646550986523,0.9847828843126938,0.005138013581974134,0.000539930030403069,0.028227069678261753,0.9577954556051207,0.9980489690332895,0.7955809067360485,0.0677452988804423,0.037273959702987414,0.17099154616357606,0.07436469120385011,0.03506814688927194,0.19602493036785323,0.035191145938806186,0.0064874618701243674,0.14514754841214247,0.9921217162070032,0.9980212197167551,0.9586020023475403,0.5185332654064526,0.5007311597507182,0.5880960117928448,0.5185339609882054,0.5007311597507182,0.5880815013789263,0.010798260745990445,0.0021419918953719166,0.06592251053894672
weighted_fire_specificity_silence_sensitivity_tau_0_7,28,0.04070099116985682,0.007062178588125292,0.13896653250433105,0.042204544394879424,0.0019510309667104093,0.20441909326395138,0.9948619864180257,0.999460069969597,0.9717729303217383,0.9970739926349148,0.9988646550986523,0.9847828843126938,0.005138013581974134,0.000539930030403069,0.028227069678261753,0.9577954556051207,0.9980489690332895,0.7955809067360485,0.0677452988804423,0.037273959702987414,0.17099154616357606,0.07436469120385011,0.03506814688927194,0.19602493036785323,0.035191145938806186,0.0064874618701243674,0.14514754841214247,0.9921217162070032,0.9980212197167551,0.9586020023475403,0.5185332654064526,0.5007311597507182,0.5880960117928448,0.5185339609882054,0.5007311597507182,0.5880815013789263,0.010798260745990445,0.0021419918953719166,0.06592251053894672
weighted_fire_specificity_silence_sensitivity_tau_0_8,28,0.040948189032452204,0.007062178588125292,0.13803824441870444,0.041867139711702424,0.0019510309667104093,0.20027023212633369,0.9948826206884949,0.999460069969597,0.9719916482072998,0.9970590494743813,0.9988646550986523,0.9845990321492663,0.005117379311504978,0.000539930030403069,0.028008351792700316,0.9581328602882976,0.9980489690332895,0.7997297678736663,0.06764415907085485,0.037273959702987414,0.1687772107985186,0.073985877827159,0.03506814688927194,0.19267213934304592,0.035129650709018946,0.0064874618701243674,0.14278691390957263,0.9921267531757828,0.9980212197167551,0.9586290657470068,0.5183748802000988,0.5007311597507182,0.5861309401668167,0.5185339609882054,0.5007311597507182,0.5880815013789263,0.010798260745990445,0.0021419918953719166,0.06592251053894672
weighted_fire_specificity_silence_sensitivity_tau_0_9,28,0.0416385101458577,0.007062178588125292,0.1385965041304496,0.04183339924338473,0.0019510309667104093,0.19985534601257188,0.9948892025055532,0.999460069969597,0.9720093133756477,0.9970575480321988,0.9988646550986523,0.9845803839272586,0.005110797494446607,0.000539930030403069,0.027990686624352282,0.9581666007566153,0.9980489690332895,0.8001446539874281,0.06802767950887385,0.037273959702987414,0.16879337299668035,0.0740809692236169,0.03506814688927194,0.1924116781352116,0.03541365069824666,0.0064874618701243674,0.14282465290297078,0.9921317903625594,0.9980212197167551,0.9586279868072435,0.5183613008744691,0.5007311597507182,0.5859323296941098,0.5185339609882054,0.5007311597507182,0.5880815013789263,0.010798260745990445,0.0021419918953719166,0.06592251053894672
dst_dempster_fire_specificity_silence_sensitivity_tau_0_1,28,0.0035710062405372883,0.0011553339842745583,0.021887350362888726,0.9857142857142858,1.0,0.9972700493714476,0.014285714285714287,0.0,0.0027299506285524628,0.9993155097691935,0.9993155097691935,0.9987115907365951,0.9857142857142858,1.0,0.9972700493714476,0.014285714285714287,0.0,0.0027299506285524628,0.006991592616293723,0.002308000586363835,0.042122091644732185,0.016501831182804825,0.005750088185474974,0.09473418688597426,,,,0.017837200746267403,0.0013150478455573973,0.02461028015141131,0.5,0.5,0.5,0.5185486797062658,0.5007311060622388,0.5882600060252435,0.011238803053928482,0.0022811064665370483,0.06865615657609705
dst_dempster_fire_specificity_silence_sensitivity_tau_0_2,28,0.0035710062405372883,0.0011553339842745583,0.021887350362888726,0.9857142857142858,1.0,0.9972700493714476,0.014285714285714287,0.0,0.0027299506285524628,0.9993155097691935,0.9993155097691935,0.9987115907365951,0.9857142857142858,1.0,0.9972700493714476,0.014285714285714287,0.0,0.0027299506285524628,0.006991592616293723,0.002308000586363835,0.042122091644732185,0.016501831182804825,0.005750088185474974,0.09473418688597426,,,,0.017837200746267403,0.0013150478455573973,0.02461028015141131,0.5,0.5,0.5,0.5185486797062658,0.5007311060622388,0.5882600060252435,0.011238803053928482,0.0022811064665370483,0.06865615657609705
dst_dempster_fire_specificity_silence_sensitivity_tau_0_3,28,0.009053460617336358,0.0011553339842745583,0.08930177297400387,0.9680072879411566,1.0,0.7795378168692694,0.04124026724194111,0.0,0.3341737711142392,0.989781410427848,0.9986725021260708,0.9715572163894833,0.9587597327580589,1.0,0.6658262288857609,0.031992712058843374,0.0,0.22046218313073063,0.012904517502846003,0.002308000586363835,0.11482974952451337,0.020844327242509265,0.005750088185474974,0.14813123215731824,0.25853069673392837,0.25853069673392837,0.25853069673392837,0.042830625961021315,0.0013150478455573973,0.3319392999891396,0.5046237775915489,0.5,0.5568557939917543,0.5185486797062658,0.5007311060622388,0.5882600060252435,0.011238803053928482,0.0022811064665370483,0.06865615657609705
dst_dempster_fire_specificity_silence_sensitivity_tau_0_4,28,0.023814574495812417,0.0011553339842745583,0.12201056069197234,0.9094560897332151,1.0,0.6540357945298579,0.11858432880264502,0.0,0.5111561544967835,0.9924260435265133,0.9970665741738307,0.9759731590884445,0.881415671197355,1.0,0.48884384550321636,0.09054391026678489,0.0,0.3459642054701421,0.02720296936048212,0.002308000586363835,0.14912229665733442,0.034926247574737994,0.005750088185474974,0.1788188110862667,0.21665307061356706,0.26044750312989634,0.24586294047466445,0.11909449602814078,0.0013150478455573973,0.5021455790149206,0.5140202092679301,0.5,0.5825959745133207,0.5185486797062658,0.5007311060622388,0.5882600060252435,0.011238803053928482,0.0022811064665370483,0.06865615657609705
dst_dempster_fire_specificity_silence_sensitivity_tau_0_5,28,0.03754876252569018,0.0010951824231835619,0.13782129751616595,0.4541588419241678,0.21620340443869857,0.27308825517929786,0.581562441761064,0.799767194455508,0.9029848497088213,0.9957623075554262,0.9976202061437904,0.9839524667254264,0.41843755823893597,0.20023280554449185,0.09701515029117862,0.5458411580758322,0.7837965955613015,0.726911744820702,0.03647731058716305,0.00478409226798112,0.16040810419737173,0.04052939071268291,0.009060022650056626,0.18485883048141055,0.05530515605286735,0.020691908810400207,0.15362860774686848,0.5793129852865736,0.7991205680377563,0.8900310141709199,0.5178606418426159,0.5,0.5880365524440595,0.5185486797062658,0.5007311060622388,0.5882600060252435,0.011238803053928482,0.0022811064665370483,0.06865615657609705
dst_dempster_fire_specificity_silence_sensitivity_tau_0_6,28,0.04070099116985682,0.007062178588125292,0.13896653250433105,0.042204544394879424,0.0019510309667104093,0.20441909326395138,0.9948619864180257,0.999460069969597,0.9717729303217383,0.9970739926349148,0.9988646550986523,0.9847828843126938,0.005138013581974134,0.000539930030403069,0.028227069678261753,0.9577954556051207,0.9980489690332895,0.7955809067360485,0.0677452988804423,0.037273959702987414,0.17099154616357606,0.07436469120385011,0.03506814688927194,0.19602493036785323,0.035191145938806186,0.0064874618701243674,0.14514754841214247,0.9921217162070032,0.9980212197167551,0.9586020023475403,0.5185332654064526,0.5007311597507182,0.5880960117928448,0.5185486797062658,0.5007311060622388,0.5882600060252435,0.011238803053928482,0.0022811064665370483,0.06865615657609705
