fold,strategy,family,tp,fp,tn,fn,support,positive_support,negative_support,precision,recall,specificity,npv,fpr,fnr,accuracy,balanced_accuracy,f1,f2,mcc,roc_auc,pr_auc
3,logistic_regression_tau_0_7,CWE-665,0,10,48169,29,48208,29,48179,0.0,0.0,0.9997924406899271,0.9993983152827918,0.0002075593100728533,1.0,0.9991910056422171,0.49989622034496356,,,-0.0003533910932453028,0.48404835129914237,0.0006221341243983952
3,logistic_regression_tau_0_7,CWE-666,0,0,48202,6,48208,6,48202,,0.0,1.0,0.9998755393295718,0.0,1.0,0.9998755393295718,0.5,,,,0.5,0.00018486702438688456
3,logistic_regression_tau_0_7,CWE-668,55,1018,46917,218,48208,273,47935,0.05125815470643057,0.20146520146520147,0.9787629081047251,0.9953749867402143,0.02123709189527485,0.7985347985347986,0.9743611018918021,0.5901140547849633,0.08172362555720654,0.12702078521939952,0.09167662148135583,0.5900805081362086,0.012114007122048843
3,logistic_regression_tau_0_7,CWE-669,0,0,48203,5,48208,5,48203,,0.0,1.0,0.9998962827746433,0.0,1.0,0.9998962827746433,0.5,,,,0.5,0.0001519540490956803
3,logistic_regression_tau_0_7,CWE-670,0,0,48206,2,48208,2,48206,,0.0,1.0,0.9999585131098573,0.0,1.0,0.9999585131098573,0.5,,,,0.5,9.349483708805336e-05
3,logistic_regression_tau_0_7,CWE-704,0,22,48098,88,48208,88,48120,0.0,0.0,0.9995428096425603,0.9981737434109492,0.000457190357439734,1.0,0.9977182210421507,0.49977140482128013,,,-0.0009137542901266111,0.4997817955112219,0.0011663629343089026
3,logistic_regression_tau_0_7,CWE-705,0,0,48155,53,48208,53,48155,,0.0,1.0,0.9989005974112181,0.0,1.0,0.9989005974112181,0.5,,,,0.5,0.0012713300864226262
3,logistic_regression_tau_0_7,CWE-706,0,5,48041,162,48208,162,48046,0.0,0.0,0.9998959330641468,0.9966392133269714,0.00010406693585314074,1.0,0.9965358446730833,0.4999479665320734,,,-0.0005913939221180438,0.4999479665320734,0.0024734242086400593
3,logistic_regression_tau_0_7,CWE-754,0,17,48158,33,48208,33,48175,0.0,0.0,0.9996471198754541,0.9993152248345126,0.00035288012454592633,1.0,0.9989628277464321,0.49982355993772704,,,-0.0004915725233199338,0.4999273482096523,0.0005827524385978391
3,logistic_regression_tau_0_7,CWE-834,0,12,48126,70,48208,70,48138,0.0,0.0,0.9997507166895176,0.9985475973109802,0.0002492833104823632,1.0,0.9982990375041487,0.4998753583447588,,,-0.0006017140105335348,0.4998753583447588,0.0014730540892256949
3,logistic_regression_tau_0_7,CWE-1164,0,0,48193,15,48208,15,48193,,0.0,1.0,0.9996888483239297,0.0,1.0,0.9996888483239297,0.5,,,,0.5126989396800365,0.00017321261952559218
3,logistic_interactions_tau_0_7,CWE-20,20,637,47185,366,48208,386,47822,0.030441400304414,0.05181347150259067,0.9866797708167789,0.9923030009884124,0.013320229183221111,0.9481865284974094,0.9791943245934285,0.5192466211596848,0.038350910834132314,0.045433893684688774,0.029588946422165,0.5192452126549599,0.011755396652303927
3,logistic_interactions_tau_0_7,CWE-74,49,85,47935,139,48208,188,48020,0.3656716417910448,0.26063829787234044,0.9982299042065806,0.9971086242043516,0.0017700957934194085,0.7393617021276596,0.9953534683040159,0.6294341010394605,0.30434782608695654,0.2765237020316027,0.30645109757992545,0.6295599905181352,0.06915186829670612
3,logistic_interactions_tau_0_7,CWE-118,820,2606,43485,1297,48208,2117,46091,0.23934617629889082,0.38734057628719887,0.9434596775943243,0.9710374704122192,0.056540322405675726,0.6126594237128011,0.9190383338864919,0.6654001269407616,0.295868663178784,0.3447116193038507,0.2638085740542863,0.6659177614037384,0.1411229958399896
3,logistic_interactions_tau_0_7,CWE-131,0,0,48204,4,48208,4,48204,,0.0,1.0,0.9999170262197146,0.0,1.0,0.9999170262197146,0.5,,,,0.5,0.00014645749421437148
3,logistic_interactions_tau_0_7,CWE-190,17,256,47671,264,48208,281,47927,0.06227106227106227,0.060498220640569395,0.9946585432011184,0.9944925419839366,0.005341456798881632,0.9395017793594306,0.9892134085628941,0.5275783819208438,0.06137184115523466,0.06084466714387974,0.055954416400280635,0.5276361135525878,0.028073026206511583
