strategy,n_families,precision_macro,precision_median,precision_weighted,recall_macro,recall_median,recall_weighted,specificity_macro,specificity_median,specificity_weighted,npv_macro,npv_median,npv_weighted,fpr_macro,fpr_median,fpr_weighted,fnr_macro,fnr_median,fnr_weighted,f1_macro,f1_median,f1_weighted,f2_macro,f2_median,f2_weighted,mcc_macro,mcc_median,mcc_weighted,accuracy_macro,accuracy_median,accuracy_weighted,balanced_accuracy_macro,balanced_accuracy_median,balanced_accuracy_weighted,roc_auc_macro,roc_auc_median,roc_auc_weighted,pr_auc_macro,pr_auc_median,pr_auc_weighted
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_6,15,0.2648160151259651,0.262375667095628,0.294932053236702,0.23913569831814419,0.1655043859649123,0.2560955653610629,0.9526454241329403,0.9785270756544403,0.9209365918043133,0.9567536555926587,0.9669784022576667,0.9319225475615742,0.047354575867059816,0.0214729243455597,0.07906340819568677,0.7608643016818558,0.8344956140350878,0.7439044346389371,0.23913771709910414,0.18940307361333358,0.2537670326102919,0.2558203796035192,0.17398029517749455,0.26335579627569516,0.19248451833679517,0.15435822998614834,0.18552325201512268,0.9175327691379256,0.9395709359881602,0.8715425441415118,0.5958905612255422,0.5635955438040033,0.5885160785826882,0.5983614982843191,0.5640223784513076,0.5916406184278237,0.1396670075934085,0.10457417986248527,0.16535187425391645
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_7,15,0.2668050563622177,0.262375667095628,0.29549083596489706,0.23913569831814419,0.1655043859649123,0.2560955653610629,0.952753154667623,0.9785270756544403,0.9209676936058601,0.9567541374072619,0.9669784022576667,0.9319226866614332,0.04724684533237684,0.0214729243455597,0.07903230639413998,0.7608643016818558,0.8344956140350878,0.7439044346389371,0.24078291362931636,0.18940307361333358,0.2542097210480721,0.2567225804014273,0.17398029517749455,0.2635985598935704,0.1937940377816144,0.15435822998614834,0.18589113621715117,0.917638864695493,0.9395709359881602,0.8715731739252233,0.5959444264928837,0.5635955438040033,0.5885316294834616,0.5983614982843191,0.5640223784513076,0.5916406184278237,0.1396670075934085,0.10457417986248527,0.16535187425391645
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_8,15,0.2669455130506361,0.262375667095628,0.2996171585445218,0.2299072302687806,0.1655043859649123,0.25055315601014566,0.9540843418156365,0.9785270756544403,0.9246884557230602,0.9565797794206216,0.9669784022576667,0.9317429998409308,0.04591565818436336,0.0214729243455597,0.07531154427693983,0.7700927697312195,0.8344956140350878,0.7494468439898544,0.23691699233919808,0.18940307361333358,0.25447708690131887,0.24926450949337403,0.17398029517749455,0.26048775892488263,0.1900807954243007,0.15435822998614834,0.18720794823840645,0.9184807981058454,0.9395709359881602,0.8741775757617372,0.5919957860422086,0.5635955438040033,0.587620805866603,0.5983614982843191,0.5640223784513076,0.5916406184278237,0.1396670075934085,0.10457417986248527,0.16535187425391645
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_9,15,0.2720337017564959,0.262375667095628,0.3129789644203292,0.217390640611219,0.1655043859649123,0.21831805562697718,0.9587442549073484,0.9787173727220141,0.938360991146316,0.9553443948202446,0.9669784022576667,0.9281528840636254,0.041255745092651584,0.021282627277985907,0.06163900885368408,0.782609359388781,0.8344956140350878,0.7816819443730229,0.23168696409159095,0.18940307361333358,0.24103613448699612,0.2384840922952866,0.17398029517749455,0.23391032027202452,0.18762096634620512,0.15435822998614834,0.1815290167992612,0.9207139801884422,0.9395709359881602,0.8807201963330944,0.5880674477592838,0.5635955438040033,0.5783395233866466,0.5983614982843191,0.5640223784513076,0.5916406184278237,0.1396670075934085,0.10457417986248527,0.16535187425391645
dst_yager_fire_specificity_silence_sensitivity_tau_0_1,15,0.07366331364189997,0.04302851533332869,0.09261133373006653,0.9695075757575757,1.0,0.9868751945598384,0.078405163461883,0.0,0.026957211555591443,0.981972494064252,0.981972494064252,0.9769529847274682,0.9215948365381171,1.0,0.9730427884444086,0.030492424242424244,0.0,0.013124805440161445,0.12571173069987338,0.08250644449845415,0.16329222348552352,0.235545654617126,0.18354780924462313,0.3090743886699026,0.4819092493561599,0.4819092493561599,0.4819092493561599,0.12911195315497412,0.044619942760929475,0.11266246601207391,0.5239563696097294,0.5,0.506916203057715,0.5982382996436251,0.5640223784513076,0.591342054458871,0.13945948809982023,0.10457417986248527,0.16450610583453806
dst_yager_fire_specificity_silence_sensitivity_tau_0_2,15,0.11164643047182456,0.044619942760929475,0.13911950612299084,0.9105812549805088,1.0,0.8742283584000676,0.20041580810246898,0.0,0.21204537806328302,0.9632813955910684,0.9815087956445232,0.9186648427650006,0.7995841918975309,1.0,0.7879546219367171,0.08941874501949128,0.0,0.1257716415999324,0.16477516520135022,0.085427329603935,0.19760666610383953,0.2661786833406122,0.18930617048893664,0.30909347894508443,0.41700934641247883,0.4819092493561599,0.31171237141066055,0.2353978973953374,0.04723782661593693,0.25436178465910714,0.5554985315414888,0.5,0.5431368682316754,0.5982382996436251,0.5640223784513076,0.591342054458871,0.13945948809982023,0.10457417986248527,0.16450610583453806
dst_yager_fire_specificity_silence_sensitivity_tau_0_3,15,0.1269399196171272,0.04723782661593693,0.14467240246515709,0.8676544257122161,1.0,0.8586421026437799,0.26565094647943166,0.0,0.23573153351365025,0.9680843864225332,0.9872963497483929,0.9241974652312198,0.7343490535205682,1.0,0.7642684664863498,0.13234557428778398,0.0,0.14135789735622004,0.18172506580660944,0.09021361266923807,0.20376098708166127,0.2820386081989969,0.19864977289217708,0.3148520418143173,0.3828875108085053,0.3812156266763724,0.3088020276146271,0.2985588884358282,0.060521785384116164,0.2772948402087009,0.5666526860958238,0.5,0.5471868180787152,0.5982382996436251,0.5640223784513076,0.591342054458871,0.13945948809982023,0.10457417986248527,0.16450610583453806
dst_yager_fire_specificity_silence_sensitivity_tau_0_4,15,0.1588701232082279,0.060521785384116164,0.20463470258185854,0.7274972594090909,0.7426136363636363,0.6144909568288517,0.434335329621639,0.3313549371455106,0.5381435062358902,0.9520587536856249,0.9597418840603014,0.9199860530731521,0.5656646703783611,0.6686450628544893,0.46185649376410975,0.2725027405909092,0.25738636363636364,0.3855090431711482,0.19568617309734654,0.10594792404183266,0.22956545504859702,0.265319021232968,0.19864977289217708,0.280266323979557,0.2572732095615626,0.27989867947467906,0.21858421832280514,0.43840939050880384,0.3455542611413329,0.5199201906251831,0.5809162945153649,0.5,0.5763172315323711,0.5982382996436251,0.5640223784513076,0.591342054458871,0.13945948809982023,0.10457417986248527,0.16450610583453806
dst_yager_fire_specificity_silence_sensitivity_tau_0_5,15,0.25965199513034104,0.262375667095628,0.2937240754673733,0.3082644861969321,0.20434782608695654,0.2860896480583869,0.885676918058665,0.9727986464820872,0.8916085152787927,0.9553669171950169,0.9642387691163583,0.9305822576393766,0.11432308194133516,0.02720135351791279,0.10839148472120738,0.691735513803068,0.7956521739130435,0.7139103519416132,0.22000848087786026,0.1889738017020412,0.2459185339834028,0.2429885526944454,0.16753008308622613,0.2579546246257988,0.2038027535813923,0.15815844810225232,0.19053374736083384,0.8536971564456864,0.936793397461518,0.8435836219627247,0.5969707021277985,0.5635955438040033,0.5888490816685898,0.5982382996436251,0.5640223784513076,0.591342054458871,0.13945948809982023,0.10457417986248527,0.16450610583453806
dst_yager_fire_specificity_silence_sensitivity_tau_0_6,15,0.2648160151259651,0.262375667095628,0.294932053236702,0.23913569831814419,0.1655043859649123,0.2560955653610629,0.9526454241329403,0.9785270756544403,0.9209365918043133,0.9567536555926587,0.9669784022576667,0.9319225475615742,0.047354575867059816,0.0214729243455597,0.07906340819568677,0.7608643016818558,0.8344956140350878,0.7439044346389371,0.23913771709910414,0.18940307361333358,0.2537670326102919,0.2558203796035192,0.17398029517749455,0.26335579627569516,0.19248451833679517,0.15435822998614834,0.18552325201512268,0.9175327691379256,0.9395709359881602,0.8715425441415118,0.5958905612255422,0.5635955438040033,0.5885160785826882,0.5982382996436251,0.5640223784513076,0.591342054458871,0.13945948809982023,0.10457417986248527,0.16450610583453806
