strategy,n_families,precision_macro,precision_median,precision_weighted,recall_macro,recall_median,recall_weighted,specificity_macro,specificity_median,specificity_weighted,npv_macro,npv_median,npv_weighted,fpr_macro,fpr_median,fpr_weighted,fnr_macro,fnr_median,fnr_weighted,f1_macro,f1_median,f1_weighted,f2_macro,f2_median,f2_weighted,mcc_macro,mcc_median,mcc_weighted,accuracy_macro,accuracy_median,accuracy_weighted,balanced_accuracy_macro,balanced_accuracy_median,balanced_accuracy_weighted,roc_auc_macro,roc_auc_median,roc_auc_weighted,pr_auc_macro,pr_auc_median,pr_auc_weighted
dst_dempster_fire_specificity_silence_sensitivity_tau_0_5,23,0.053623810576326855,0.007590312169367869,0.14041747362858462,0.37094147182835785,0.2,0.2695463366016832,0.6732340348558883,0.9867477844751467,0.907396037318827,0.9952415899852866,0.9969056056481727,0.9839298661860242,0.3267659651441118,0.013252215524853473,0.09260396268117277,0.6290585281716422,0.8,0.7304536633983169,0.0457173064423598,0.014089656016126703,0.16122058756820423,0.05048578960658953,0.016859861029937008,0.18573895780556773,0.06111585852607406,0.029385702919915734,0.15413809799719397,0.6704726707484887,0.9794155602399164,0.8943850393740732,0.5220877533421231,0.503609367607377,0.5884711869602552,0.52159647399693,0.5036095563995413,0.5886323335107386,0.013357513064804457,0.0024494834926427813,0.06895097607585703
dst_dempster_fire_specificity_silence_sensitivity_tau_0_6,23,0.056841438561691174,0.011652610227394042,0.14277549329604688,0.049355165884774045,0.007272727272727273,0.2052824511165805,0.9938022049727333,0.9988033149271065,0.9716541430432559,0.996456295055607,0.9985560759015856,0.9847184788642683,0.006197795027266615,0.0011966850728936454,0.028345856956744134,0.9506448341152259,0.9927272727272728,0.7947175488834195,0.06770919219741818,0.030798389007344235,0.17087350007193597,0.07197659939380974,0.030211756115370574,0.19583597836774685,0.042075240735237336,0.008232981569078418,0.14607931858948772,0.9904846165423208,0.9974445764743208,0.9584276631995532,0.5215786854287537,0.503609367607377,0.5884682970799183,0.52159647399693,0.5036095563995413,0.5886323335107386,0.013357513064804457,0.0024494834926427813,0.06895097607585703
dst_dempster_fire_specificity_silence_sensitivity_tau_0_7,23,0.056841438561691174,0.011652610227394042,0.14277549329604688,0.049355165884774045,0.007272727272727273,0.2052824511165805,0.9938022049727333,0.9988033149271065,0.9716541430432559,0.996456295055607,0.9985560759015856,0.9847184788642683,0.006197795027266615,0.0011966850728936454,0.028345856956744134,0.9506448341152259,0.9927272727272728,0.7947175488834195,0.06770919219741818,0.030798389007344235,0.17087350007193597,0.07197659939380974,0.030211756115370574,0.19583597836774685,0.042075240735237336,0.008232981569078418,0.14607931858948772,0.9904846165423208,0.9974445764743208,0.9584276631995532,0.5215786854287537,0.503609367607377,0.5884682970799183,0.52159647399693,0.5036095563995413,0.5886323335107386,0.013357513064804457,0.0024494834926427813,0.06895097607585703
dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,23,0.056841438561691174,0.011652610227394042,0.14277549329604688,0.049355165884774045,0.007272727272727273,0.2052824511165805,0.9938022049727333,0.9988033149271065,0.9716541430432559,0.996456295055607,0.9985560759015856,0.9847184788642683,0.006197795027266615,0.0011966850728936454,0.028345856956744134,0.9506448341152259,0.9927272727272728,0.7947175488834195,0.06770919219741818,0.030798389007344235,0.17087350007193597,0.07197659939380974,0.030211756115370574,0.19583597836774685,0.042075240735237336,0.008232981569078418,0.14607931858948772,0.9904846165423208,0.9974445764743208,0.9584276631995532,0.5215786854287537,0.503609367607377,0.5884682970799183,0.52159647399693,0.5036095563995413,0.5886323335107386,0.013357513064804457,0.0024494834926427813,0.06895097607585703
dst_dempster_fire_specificity_silence_sensitivity_tau_0_9,23,0.056841438561691174,0.011652610227394042,0.14277549329604688,0.049355165884774045,0.007272727272727273,0.2052824511165805,0.9938022049727333,0.9988033149271065,0.9716541430432559,0.996456295055607,0.9985560759015856,0.9847184788642683,0.006197795027266615,0.0011966850728936454,0.028345856956744134,0.9506448341152259,0.9927272727272728,0.7947175488834195,0.06770919219741818,0.030798389007344235,0.17087350007193597,0.07197659939380974,0.030211756115370574,0.19583597836774685,0.042075240735237336,0.008232981569078418,0.14607931858948772,0.9904846165423208,0.9974445764743208,0.9584276631995532,0.5215786854287537,0.503609367607377,0.5884682970799183,0.52159647399693,0.5036095563995413,0.5886323335107386,0.013357513064804457,0.0024494834926427813,0.06895097607585703
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_1,23,0.004328913861531993,0.001456093473177496,0.021979975209837584,0.991304347826087,1.0,0.9973417774259407,0.008695652173913044,0.0,0.002658222574059414,0.9986724195154332,0.9986724195154332,0.9986724195154332,0.991304347826087,1.0,0.9973417774259407,0.008695652173913044,0.0,0.002658222574059414,0.008474711318259796,0.002907952556708425,0.04230031824288951,0.019997229640867607,0.007238307380360226,0.09513482958349916,,,,0.013001523724813113,0.001825302014376625,0.024631153851014765,0.5,0.5,0.5,0.521582136753106,0.5036091788152126,0.5884626939767718,0.01383117201413667,0.0029035820340743306,0.06669536416802226
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_2,23,0.004328913861531993,0.001456093473177496,0.021979975209837584,0.991304347826087,1.0,0.9973417774259407,0.008695652173913044,0.0,0.002658222574059414,0.9986724195154332,0.9986724195154332,0.9986724195154332,0.991304347826087,1.0,0.9973417774259407,0.008695652173913044,0.0,0.002658222574059414,0.008474711318259796,0.002907952556708425,0.04230031824288951,0.019997229640867607,0.007238307380360226,0.09513482958349916,,,,0.013001523724813113,0.001825302014376625,0.024631153851014765,0.5,0.5,0.5,0.521582136753106,0.5036091788152126,0.5884626939767718,0.01383117201413667,0.0029035820340743306,0.06669536416802226
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_3,23,0.009317030059378081,0.001456093473177496,0.07257710986866929,0.9751001211722906,1.0,0.8329736260989126,0.03330610482511966,0.0,0.25229522729050907,0.9846605732200204,0.9846605732200204,0.971468568995084,0.9666938951748804,1.0,0.7477047727094909,0.024899878827709433,0.0,0.16702637390108746,0.013849363965754832,0.002907952556708425,0.09681829917268009,0.02393161070033694,0.007238307380360226,0.1350433642626002,0.25749898202389876,0.25749898202389876,0.25749898202389876,0.03581983167948111,0.001825302014376625,0.2560894748836257,0.5042031129987051,0.5,0.5426344266947108,0.521582136753106,0.5036091788152126,0.5884626939767718,0.01383117201413667,0.0029035820340743306,0.06669536416802226
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_4,23,0.029097633322973836,0.001456093473177496,0.1226538981177025,0.8984692725324955,1.0,0.6526497271120397,0.1356678766391806,0.0,0.5132451523746063,0.9905428284354287,0.9963130050116635,0.9759546786026179,0.8643321233608195,1.0,0.4867548476253936,0.10153072746750447,0.0,0.3473502728879604,0.03308635265573335,0.002907952556708425,0.14977343684540395,0.04241928933365812,0.007238307380360226,0.17957705642820593,0.21691341787186028,0.26047498090139476,0.24593627152445435,0.1362712727579572,0.001825302014376625,0.5041958843823946,0.5170685745858381,0.5,0.582947439743323,0.521582136753106,0.5036091788152126,0.5884626939767718,0.01383117201413667,0.0029035820340743306,0.06669536416802226
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_5,23,0.053623810576326855,0.007590312169367869,0.14041747362858462,0.37094147182835785,0.2,0.2695463366016832,0.6732340348558883,0.9867477844751467,0.907396037318827,0.9952415899852866,0.9969056056481727,0.9839298661860242,0.3267659651441118,0.013252215524853473,0.09260396268117277,0.6290585281716422,0.8,0.7304536633983169,0.0457173064423598,0.014089656016126703,0.16122058756820423,0.05048578960658953,0.016859861029937008,0.18573895780556773,0.06111585852607406,0.029385702919915734,0.15413809799719397,0.6704726707484887,0.9794155602399164,0.8943850393740732,0.5220877533421231,0.503609367607377,0.5884711869602552,0.521582136753106,0.5036091788152126,0.5884626939767718,0.01383117201413667,0.0029035820340743306,0.06669536416802226
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_6,23,0.056841438561691174,0.011652610227394042,0.14277549329604688,0.049355165884774045,0.007272727272727273,0.2052824511165805,0.9938022049727333,0.9988033149271065,0.9716541430432559,0.996456295055607,0.9985560759015856,0.9847184788642683,0.006197795027266615,0.0011966850728936454,0.028345856956744134,0.9506448341152259,0.9927272727272728,0.7947175488834195,0.06770919219741818,0.030798389007344235,0.17087350007193597,0.07197659939380974,0.030211756115370574,0.19583597836774685,0.042075240735237336,0.008232981569078418,0.14607931858948772,0.9904846165423208,0.9974445764743208,0.9584276631995532,0.5215786854287537,0.503609367607377,0.5884682970799183,0.521582136753106,0.5036091788152126,0.5884626939767718,0.01383117201413667,0.0029035820340743306,0.06669536416802226
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_7,23,0.056841438561691174,0.011652610227394042,0.14277549329604688,0.049355165884774045,0.007272727272727273,0.2052824511165805,0.9938022049727333,0.9988033149271065,0.9716541430432559,0.996456295055607,0.9985560759015856,0.9847184788642683,0.006197795027266615,0.0011966850728936454,0.028345856956744134,0.9506448341152259,0.9927272727272728,0.7947175488834195,0.06770919219741818,0.030798389007344235,0.17087350007193597,0.07197659939380974,0.030211756115370574,0.19583597836774685,0.042075240735237336,0.008232981569078418,0.14607931858948772,0.9904846165423208,0.9974445764743208,0.9584276631995532,0.5215786854287537,0.503609367607377,0.5884682970799183,0.521582136753106,0.5036091788152126,0.5884626939767718,0.01383117201413667,0.0029035820340743306,0.06669536416802226
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_8,23,0.056841438561691174,0.011652610227394042,0.14277549329604688,0.049355165884774045,0.007272727272727273,0.2052824511165805,0.9938022049727333,0.9988033149271065,0.9716541430432559,0.996456295055607,0.9985560759015856,0.9847184788642683,0.006197795027266615,0.0011966850728936454,0.028345856956744134,0.9506448341152259,0.9927272727272728,0.7947175488834195,0.06770919219741818,0.030798389007344235,0.17087350007193597,0.07197659939380974,0.030211756115370574,0.19583597836774685,0.042075240735237336,0.008232981569078418,0.14607931858948772,0.9904846165423208,0.9974445764743208,0.9584276631995532,0.5215786854287537,0.503609367607377,0.5884682970799183,0.521582136753106,0.5036091788152126,0.5884626939767718,0.01383117201413667,0.0029035820340743306,0.06669536416802226
dst_pcr6_fire_specificity_silence_sensitivity_tau_0_9,23,0.05670874970341992,0.011652610227394042,0.14147073633187052,0.04894441235742813,0.007272727272727273,0.20111595805379148,0.9938235225678409,0.9988033149271065,0.971870378829969,0.9964380951199874,0.9985560759015856,0.984533867167828,0.006176477432159111,0.0011966850728936454,0.02812962117003118,0.9510555876425719,0.9927272727272728,0.7988840419462087,0.067376385433233,0.030798389007344235,0.16851313941693524,0.07149643549202739,0.030211756115370574,0.1924305187927484,0.04181767374362746,0.008232981569078418,0.14354660913352152,0.9904869614347959,0.9974445764743208,0.9584514487000548,0.5213839674626346,0.503609367607377,0.5864931684418802,0.521582136753106,0.5036091788152126,0.5884626939767718,0.01383117201413667,0.0029035820340743306,0.06669536416802226
dst_yager_fire_specificity_silence_sensitivity_tau_0_1,23,0.004328913861531993,0.001456093473177496,0.021979975209837584,0.991304347826087,1.0,0.9973417774259407,0.008695652173913044,0.0,0.002658222574059414,0.9986724195154332,0.9986724195154332,0.9986724195154332,0.991304347826087,1.0,0.9973417774259407,0.008695652173913044,0.0,0.002658222574059414,0.008474711318259796,0.002907952556708425,0.04230031824288951,0.019997229640867607,0.007238307380360226,0.09513482958349916,,,,0.013001523724813113,0.001825302014376625,0.024631153851014765,0.5,0.5,0.5,0.521579965485754,0.5036091788152126,0.5884538631401173,0.013682387368656321,0.0029035820340743306,0.06644477343680198
