fold,tool,family,tp,fp,tn,fn,ppv,npv,fpr,fnr,sensitivity,specificity,positive_support,supported
0,ikos,CWE-706,0,0,192196,645,,0.9966552755897345,0.0,1.0,0.0,1.0,645,False
0,ikos,CWE-754,0,0,192707,134,,0.9993051270217433,0.0,1.0,0.0,1.0,134,False
0,ikos,CWE-834,0,0,192560,281,,0.9985428409933572,0.0,1.0,0.0,1.0,281,False
0,ikos,CWE-1164,0,98,192684,59,0.0,0.9996938929040224,0.0005083462148955815,1.0,0.0,0.9994916537851044,59,True
0,joern,CWE-20,0,0,191300,1541,,0.992008960750048,0.0,1.0,0.0,1.0,1541,False
0,joern,CWE-74,0,54,192037,750,0.0,0.996109696193208,0.00028111676236783605,1.0,0.0,0.9997188832376321,750,True
0,joern,CWE-118,103,300,184073,8365,0.2555831265508685,0.9565314542865754,0.0016271362943598032,0.987836561171469,0.01216343882853094,0.9983728637056402,8468,True
0,joern,CWE-190,0,0,191716,1125,,0.9941661783541882,0.0,1.0,0.0,1.0,1125,False
0,joern,CWE-191,0,0,192707,134,,0.9993051270217433,0.0,1.0,0.0,1.0,134,False
0,joern,CWE-269,0,0,192747,94,,0.9995125517913722,0.0,1.0,0.0,1.0,94,False
0,joern,CWE-285,0,0,192614,227,,0.9988228644323562,0.0,1.0,0.0,1.0,227,False
0,joern,CWE-287,0,0,192585,256,,0.9986724814743753,0.0,1.0,0.0,1.0,256,False
0,joern,CWE-311,0,0,192808,33,,0.9998288745650562,0.0,1.0,0.0,1.0,33,False
0,joern,CWE-369,0,0,192621,220,,0.9988591637670412,0.0,1.0,0.0,1.0,220,False
0,joern,CWE-400,0,0,192378,463,,0.9975990582915459,0.0,1.0,0.0,1.0,463,False
0,joern,CWE-404,0,0,191860,981,,0.9949129075248521,0.0,1.0,0.0,1.0,981,False
0,joern,CWE-476,0,0,191494,1347,,0.9930149708827479,0.0,1.0,0.0,1.0,1347,False
0,joern,CWE-573,0,0,192798,43,,0.999777018372649,0.0,1.0,0.0,1.0,43,False
0,joern,CWE-662,0,0,192205,636,,0.9967019461629011,0.0,1.0,0.0,1.0,636,False
0,joern,CWE-665,0,0,192728,113,,0.9994140250257985,0.0,1.0,0.0,1.0,113,False
0,joern,CWE-668,0,0,191750,1091,,0.9943424894083727,0.0,1.0,0.0,1.0,1091,False
0,joern,CWE-704,0,0,192489,352,,0.998174662027266,0.0,1.0,0.0,1.0,352,False
0,joern,CWE-705,0,0,192630,211,,0.9989058343402077,0.0,1.0,0.0,1.0,211,False
0,joern,CWE-706,0,0,192196,645,,0.9966552755897345,0.0,1.0,0.0,1.0,645,False
0,joern,CWE-754,0,0,192707,134,,0.9993051270217433,0.0,1.0,0.0,1.0,134,False
0,joern,CWE-834,0,0,192560,281,,0.9985428409933572,0.0,1.0,0.0,1.0,281,False
0,joern,CWE-1164,0,0,192782,59,,0.9996940484647974,0.0,1.0,0.0,1.0,59,False
0,semgrep,CWE-20,0,0,191300,1541,,0.992008960750048,0.0,1.0,0.0,1.0,1541,False
0,semgrep,CWE-74,0,0,192091,750,,0.9961107855694588,0.0,1.0,0.0,1.0,750,False
0,semgrep,CWE-118,62,128,184245,8406,0.3263157894736842,0.9563666941775543,0.0006942448189268494,0.992678318375059,0.007321681624940954,0.9993057551810731,8468,True
0,semgrep,CWE-190,0,0,191716,1125,,0.9941661783541882,0.0,1.0,0.0,1.0,1125,False
0,semgrep,CWE-191,0,0,192707,134,,0.9993051270217433,0.0,1.0,0.0,1.0,134,False
0,semgrep,CWE-269,0,0,192747,94,,0.9995125517913722,0.0,1.0,0.0,1.0,94,False
0,semgrep,CWE-285,0,0,192614,227,,0.9988228644323562,0.0,1.0,0.0,1.0,227,False
0,semgrep,CWE-287,0,0,192585,256,,0.9986724814743753,0.0,1.0,0.0,1.0,256,False
0,semgrep,CWE-311,0,4,192804,33,0.0,0.9998288710154172,2.0746027135803493e-05,1.0,0.0,0.9999792539728642,33,True
0,semgrep,CWE-369,0,0,192621,220,,0.9988591637670412,0.0,1.0,0.0,1.0,220,False
0,semgrep,CWE-400,0,0,192378,463,,0.9975990582915459,0.0,1.0,0.0,1.0,463,False
0,semgrep,CWE-404,0,0,191860,981,,0.9949129075248521,0.0,1.0,0.0,1.0,981,False
0,semgrep,CWE-476,0,0,191494,1347,,0.9930149708827479,0.0,1.0,0.0,1.0,1347,False
0,semgrep,CWE-573,0,0,192798,43,,0.999777018372649,0.0,1.0,0.0,1.0,43,False
0,semgrep,CWE-662,0,0,192205,636,,0.9967019461629011,0.0,1.0,0.0,1.0,636,False
0,semgrep,CWE-665,0,0,192728,113,,0.9994140250257985,0.0,1.0,0.0,1.0,113,False
0,semgrep,CWE-668,1,22,191728,1090,0.043478260869565216,0.9943470007986807,0.00011473272490221643,0.999083409715857,0.0009165902841429881,0.9998852672750977,1091,True
0,semgrep,CWE-704,0,0,192489,352,,0.998174662027266,0.0,1.0,0.0,1.0,352,False
0,semgrep,CWE-705,0,0,192630,211,,0.9989058343402077,0.0,1.0,0.0,1.0,211,False
0,semgrep,CWE-706,0,0,192196,645,,0.9966552755897345,0.0,1.0,0.0,1.0,645,False
