fold,strategy,family,tp,fp,tn,fn,support,positive_support,negative_support,precision,recall,specificity,npv,fpr,fnr,accuracy,balanced_accuracy,f1,f2,mcc,roc_auc,pr_auc
1,logistic_regression_tau_0_2,CWE-269,17,1703,34,0,1754,17,1737,0.009883720930232558,1.0,0.01957397812320092,1.0,0.9804260218767991,0.0,0.029076396807297605,0.5097869890616005,0.01957397812320092,0.04753914988814318,0.01390912424504847,0.5097869890616005,0.007176946965263156
1,logistic_regression_tau_0_2,CWE-285,57,1690,6,1,1754,58,1696,0.03262736119061248,0.9827586206896551,0.003537735849056604,0.8571428571428571,0.9964622641509434,0.017241379310344827,0.03591790193842646,0.49314817826935586,0.06315789473684211,0.14401212733703894,-0.0388657899285963,0.497804163955758,0.03223637868465458
1,logistic_regression_tau_0_2,CWE-287,124,1630,0,0,1754,124,1630,0.07069555302166476,1.0,0.0,,1.0,0.0,0.07069555302166476,0.5,0.13205537806176781,0.27555555555555555,,0.5517390659014447,0.08640953048102687
1,logistic_regression_tau_0_2,CWE-311,77,1677,0,0,1754,77,1677,0.04389965792474344,1.0,0.0,,1.0,0.0,0.04389965792474344,0.5,0.08410704533042053,0.18671193016488846,,0.752727892262776,0.3179563890351918
1,logistic_regression_tau_0_2,CWE-326,5,1749,0,0,1754,5,1749,0.0028506271379703536,1.0,0.0,,1.0,0.0,0.0028506271379703536,0.5,0.005685048322910744,0.014092446448703496,,0.590566037735849,0.008336539742324137
1,logistic_regression_tau_0_2,CWE-327,70,1684,0,0,1754,70,1684,0.039908779931584946,1.0,0.0,,1.0,0.0,0.039908779931584946,0.5,0.07675438596491228,0.1720747295968535,,0.893137088564642,0.6890753447198277
1,logistic_regression_tau_0_2,CWE-330,42,2,1702,8,1754,50,1704,0.9545454545454546,0.84,0.9988262910798122,0.9953216374269006,0.0011737089201877935,0.16,0.9942987457240593,0.9194131455399062,0.8936170212765958,0.8606557377049182,0.8926216946601385,0.919906103286385,0.8502535430068253
1,logistic_regression_tau_0_2,CWE-345,106,1648,0,0,1754,106,1648,0.06043329532497149,1.0,0.0,,1.0,0.0,0.06043329532497149,0.5,0.1139784946236559,0.2433425160697888,,0.5264814984429382,0.07422750514942439
1,logistic_regression_tau_0_2,CWE-400,50,1704,0,0,1754,50,1704,0.028506271379703536,1.0,0.0,,1.0,0.0,0.028506271379703536,0.5,0.05543237250554324,0.127942681678608,,0.49970657276995306,0.020710858444503138
1,logistic_regression_tau_0_2,CWE-501,18,1736,0,0,1754,18,1736,0.010262257696693273,1.0,0.0,,1.0,0.0,0.010262257696693273,0.5,0.020316027088036117,0.04928806133625411,,0.9145385304659498,0.6935213580485785
1,logistic_regression_tau_0_2,CWE-610,53,1701,0,0,1754,53,1701,0.030216647662485746,1.0,0.0,,1.0,0.0,0.030216647662485746,0.5,0.058660763696734924,0.13479145473041707,,0.713925216021652,0.3910794348243295
1,logistic_regression_tau_0_2,CWE-662,19,1735,0,0,1754,19,1735,0.010832383124287344,1.0,0.0,,1.0,0.0,0.010832383124287344,0.5,0.02143260011280316,0.05191256830601093,,0.49971181556195965,0.008810650216066944
1,logistic_regression_tau_0_2,CWE-665,3,1743,8,0,1754,3,1751,0.001718213058419244,1.0,0.004568817818389492,1.0,0.9954311821816105,0.0,0.006271379703534778,0.5022844089091948,0.003430531732418525,0.008532423208191127,0.0028018212714403016,0.5022844089091948,0.001267348675390715
1,logistic_regression_tau_0_2,CWE-668,217,1429,106,2,1754,219,1535,0.13183475091130012,0.9908675799086758,0.06905537459283388,0.9814814814814815,0.9309446254071662,0.0091324200913242,0.18415051311288483,0.5299614772507548,0.2327077747989276,0.4302141157811261,0.08240293343052266,0.5299614772507548,0.07731460033187541
1,logistic_regression_tau_0_2,CWE-704,9,1745,0,0,1754,9,1745,0.005131128848346636,1.0,0.0,,1.0,0.0,0.005131128848346636,0.5,0.01020986954055587,0.02513966480446927,,0.5,0.005607779694276189
1,logistic_regression_tau_0_2,CWE-705,1,1403,350,0,1754,1,1753,0.0007122507122507123,1.0,0.19965772960638906,1.0,0.8003422703936109,0.0,0.20011402508551882,0.5998288648031945,0.0014234875444839856,0.0035511363636363635,0.011925030822539233,0.5998288648031945,0.000722543352601156
1,logistic_regression_tau_0_2,CWE-706,59,1695,0,0,1754,59,1695,0.033637400228050174,1.0,0.0,,1.0,0.0,0.033637400228050174,0.5,0.06508549365692223,0.14824120603015076,,0.7133293335333233,0.25947256040465777
1,logistic_regression_tau_0_2,CWE-754,5,1749,0,0,1754,5,1749,0.0028506271379703536,1.0,0.0,,1.0,0.0,0.0028506271379703536,0.5,0.005685048322910744,0.014092446448703496,,0.5002858776443682,0.002103819372755209
1,logistic_regression_tau_0_2,CWE-807,4,1750,0,0,1754,4,1750,0.002280501710376283,1.0,0.0,,1.0,0.0,0.002280501710376283,0.5,0.004550625711035268,0.011299435028248588,,0.5,0.001708804824107573
1,logistic_regression_tau_0_2,CWE-834,5,1749,0,0,1754,5,1749,0.0028506271379703536,1.0,0.0,,1.0,0.0,0.0028506271379703536,0.5,0.005685048322910744,0.014092446448703496,,0.5005717552887364,0.005205013849444408
1,logistic_regression_tau_0_2,CWE-913,21,1733,0,0,1754,21,1733,0.011972633979475485,1.0,0.0,,1.0,0.0,0.011972633979475485,0.5,0.023661971830985916,0.05712731229597388,,0.5923529250130519,0.13990115602613318
1,logistic_regression_tau_0_2,CWE-923,66,1688,0,0,1754,66,1688,0.037628278221208664,1.0,0.0,,1.0,0.0,0.037628278221208664,0.5,0.07252747252747252,0.1635282457879088,,0.5,0.021500422290531056
1,logistic_interactions_tau_0_2,CWE-20,67,1377,309,1,1754,68,1686,0.046398891966759004,0.9852941176470589,0.18327402135231316,0.9967741935483871,0.8167259786476868,0.014705882352941176,0.21436716077537057,0.584284069499686,0.08862433862433862,0.19522144522144524,0.08530888980726992,0.584284069499686,0.031227845128560056
1,logistic_interactions_tau_0_2,CWE-74,285,1469,0,0,1754,285,1469,0.16248574686431014,1.0,0.0,,1.0,0.0,0.16248574686431014,0.5,0.2795487984306032,0.4923980649619903,,0.7206238878339484,0.43220617091996133
1,logistic_interactions_tau_0_2,CWE-116,12,1742,0,0,1754,12,1742,0.0068415051311288486,1.0,0.0,,1.0,0.0,0.0068415051311288486,0.5,0.01359003397508494,0.033296337402885685,,0.5022962112514351,0.004088059788522659
1,logistic_interactions_tau_0_2,CWE-190,28,1726,0,0,1754,28,1726,0.01596351197263398,1.0,0.0,,1.0,0.0,0.01596351197263398,0.5,0.031425364758698095,0.07502679528403003,,0.5,0.011837751545412348
1,logistic_interactions_tau_0_2,CWE-191,18,1736,0,0,1754,18,1736,0.010262257696693273,1.0,0.0,,1.0,0.0,0.010262257696693273,0.5,0.020316027088036117,0.04928806133625411,,0.5,0.010998577771949547
1,logistic_interactions_tau_0_2,CWE-269,17,1703,34,0,1754,17,1737,0.009883720930232558,1.0,0.01957397812320092,1.0,0.9804260218767991,0.0,0.029076396807297605,0.5097869890616005,0.01957397812320092,0.04753914988814318,0.01390912424504847,0.5097869890616005,0.007176946965263156
1,logistic_interactions_tau_0_2,CWE-285,57,1690,6,1,1754,58,1696,0.03262736119061248,0.9827586206896551,0.003537735849056604,0.8571428571428571,0.9964622641509434,0.017241379310344827,0.03591790193842646,0.49314817826935586,0.06315789473684211,0.14401212733703894,-0.0388657899285963,0.497804163955758,0.03223637868465458
1,logistic_interactions_tau_0_2,CWE-287,124,1630,0,0,1754,124,1630,0.07069555302166476,1.0,0.0,,1.0,0.0,0.07069555302166476,0.5,0.13205537806176781,0.27555555555555555,,0.5517390659014447,0.08640953048102687
1,logistic_interactions_tau_0_2,CWE-311,77,1677,0,0,1754,77,1677,0.04389965792474344,1.0,0.0,,1.0,0.0,0.04389965792474344,0.5,0.08410704533042053,0.18671193016488846,,0.752727892262776,0.3179563890351918
1,logistic_interactions_tau_0_2,CWE-326,5,1749,0,0,1754,5,1749,0.0028506271379703536,1.0,0.0,,1.0,0.0,0.0028506271379703536,0.5,0.005685048322910744,0.014092446448703496,,0.590566037735849,0.008336539742324137
1,logistic_interactions_tau_0_2,CWE-327,70,1684,0,0,1754,70,1684,0.039908779931584946,1.0,0.0,,1.0,0.0,0.039908779931584946,0.5,0.07675438596491228,0.1720747295968535,,0.893137088564642,0.6890753447198277
1,logistic_interactions_tau_0_2,CWE-330,42,2,1702,8,1754,50,1704,0.9545454545454546,0.84,0.9988262910798122,0.9953216374269006,0.0011737089201877935,0.16,0.9942987457240593,0.9194131455399062,0.8936170212765958,0.8606557377049182,0.8926216946601385,0.919906103286385,0.8502535430068253
1,logistic_interactions_tau_0_2,CWE-345,106,1648,0,0,1754,106,1648,0.06043329532497149,1.0,0.0,,1.0,0.0,0.06043329532497149,0.5,0.1139784946236559,0.2433425160697888,,0.5264814984429382,0.07422750514942439
1,logistic_interactions_tau_0_2,CWE-400,50,1704,0,0,1754,50,1704,0.028506271379703536,1.0,0.0,,1.0,0.0,0.028506271379703536,0.5,0.05543237250554324,0.127942681678608,,0.49970657276995306,0.020710858444503138
1,logistic_interactions_tau_0_2,CWE-501,18,1736,0,0,1754,18,1736,0.010262257696693273,1.0,0.0,,1.0,0.0,0.010262257696693273,0.5,0.020316027088036117,0.04928806133625411,,0.9145385304659498,0.6935213580485785
1,logistic_interactions_tau_0_2,CWE-610,53,1701,0,0,1754,53,1701,0.030216647662485746,1.0,0.0,,1.0,0.0,0.030216647662485746,0.5,0.058660763696734924,0.13479145473041707,,0.713925216021652,0.3910794348243295
1,logistic_interactions_tau_0_2,CWE-662,19,1735,0,0,1754,19,1735,0.010832383124287344,1.0,0.0,,1.0,0.0,0.010832383124287344,0.5,0.02143260011280316,0.05191256830601093,,0.49971181556195965,0.008810650216066944
1,logistic_interactions_tau_0_2,CWE-665,3,1743,8,0,1754,3,1751,0.001718213058419244,1.0,0.004568817818389492,1.0,0.9954311821816105,0.0,0.006271379703534778,0.5022844089091948,0.003430531732418525,0.008532423208191127,0.0028018212714403016,0.5022844089091948,0.001267348675390715
1,logistic_interactions_tau_0_2,CWE-668,217,1429,106,2,1754,219,1535,0.13183475091130012,0.9908675799086758,0.06905537459283388,0.9814814814814815,0.9309446254071662,0.0091324200913242,0.18415051311288483,0.5299614772507548,0.2327077747989276,0.4302141157811261,0.08240293343052266,0.5299614772507548,0.07731460033187541
1,logistic_interactions_tau_0_2,CWE-704,9,1745,0,0,1754,9,1745,0.005131128848346636,1.0,0.0,,1.0,0.0,0.005131128848346636,0.5,0.01020986954055587,0.02513966480446927,,0.5,0.005607779694276189
1,logistic_interactions_tau_0_2,CWE-705,1,1403,350,0,1754,1,1753,0.0007122507122507123,1.0,0.19965772960638906,1.0,0.8003422703936109,0.0,0.20011402508551882,0.5998288648031945,0.0014234875444839856,0.0035511363636363635,0.011925030822539233,0.5998288648031945,0.000722543352601156
1,logistic_interactions_tau_0_2,CWE-706,59,1695,0,0,1754,59,1695,0.033637400228050174,1.0,0.0,,1.0,0.0,0.033637400228050174,0.5,0.06508549365692223,0.14824120603015076,,0.7145792710364481,0.34719408958329245
1,logistic_interactions_tau_0_2,CWE-754,5,1749,0,0,1754,5,1749,0.0028506271379703536,1.0,0.0,,1.0,0.0,0.0028506271379703536,0.5,0.005685048322910744,0.014092446448703496,,0.5002858776443682,0.002103819372755209
1,logistic_interactions_tau_0_2,CWE-807,4,1750,0,0,1754,4,1750,0.002280501710376283,1.0,0.0,,1.0,0.0,0.002280501710376283,0.5,0.004550625711035268,0.011299435028248588,,0.5,0.001708804824107573
1,logistic_interactions_tau_0_2,CWE-834,5,1749,0,0,1754,5,1749,0.0028506271379703536,1.0,0.0,,1.0,0.0,0.0028506271379703536,0.5,0.005685048322910744,0.014092446448703496,,0.5005717552887364,0.005205013849444408
1,logistic_interactions_tau_0_2,CWE-913,21,1733,0,0,1754,21,1733,0.011972633979475485,1.0,0.0,,1.0,0.0,0.011972633979475485,0.5,0.023661971830985916,0.05712731229597388,,0.5923529250130519,0.13990115602613318
1,logistic_interactions_tau_0_2,CWE-923,66,1688,0,0,1754,66,1688,0.037628278221208664,1.0,0.0,,1.0,0.0,0.037628278221208664,0.5,0.07252747252747252,0.1635282457879088,,0.5,0.021500422290531056
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-20,1,309,1377,67,1754,68,1686,0.0032258064516129032,0.014705882352941176,0.8167259786476868,0.953601108033241,0.18327402135231316,0.9852941176470589,0.7856328392246295,0.41571593050031397,0.005291005291005291,0.008591065292096219,-0.08530888980726992,0.415715930500314,0.024366733017305915
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-74,165,303,1166,120,1754,285,1469,0.3525641025641026,0.5789473684210527,0.7937372362151123,0.9066874027993779,0.20626276378488767,0.42105263157894735,0.7588369441277081,0.6863423023180825,0.43824701195219123,0.5130597014925373,0.3108360416324325,0.7206238878339484,0.43220617091996133
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-116,0,8,1734,12,1754,12,1742,0.0,0.0,0.9954075774971297,0.993127147766323,0.004592422502870264,1.0,0.9885974914481186,0.49770378874856486,,,-0.005618099434581084,0.49770378874856486,0.004067393170123174
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-190,0,0,1726,28,1754,28,1726,,0.0,1.0,0.984036488027366,0.0,1.0,0.984036488027366,0.5,,,,0.5,0.011837751545412348
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-191,0,0,1736,18,1754,18,1736,,0.0,1.0,0.9897377423033067,0.0,1.0,0.9897377423033067,0.5,,,,0.5,0.010998577771949547
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-269,0,34,1703,17,1754,17,1737,0.0,0.0,0.9804260218767991,0.9901162790697674,0.01957397812320092,1.0,0.9709236031927024,0.49021301093839953,,,-0.01390912424504847,0.49021301093839953,0.0068245068104445
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-285,1,22,1674,57,1754,58,1696,0.043478260869565216,0.017241379310344827,0.9870283018867925,0.9670710571923743,0.012971698113207548,0.9827586206896551,0.9549600912200684,0.5021348405985686,0.024691358024691357,0.0196078431372549,0.006711350458118251,0.5020331815224464,0.03215091068034537
1,weighted_fire_specificity_silence_sensitivity_tau_0_3,CWE-287,14,15,1615,110,1754,124,1630,0.4827586206896552,0.11290322580645161,0.99079754601227,0.936231884057971,0.009202453987730062,0.8870967741935484,0.9287343215507412,0.5518503859093608,0.18300653594771243,0.1333333333333333,0.20844576927115732,0.5517390659014447,0.08640953048102687
