strategy,n_families,precision_macro,precision_median,precision_weighted,recall_macro,recall_median,recall_weighted,specificity_macro,specificity_median,specificity_weighted,npv_macro,npv_median,npv_weighted,fpr_macro,fpr_median,fpr_weighted,fnr_macro,fnr_median,fnr_weighted,f1_macro,f1_median,f1_weighted,f2_macro,f2_median,f2_weighted,mcc_macro,mcc_median,mcc_weighted,accuracy_macro,accuracy_median,accuracy_weighted,balanced_accuracy_macro,balanced_accuracy_median,balanced_accuracy_weighted,roc_auc_macro,roc_auc_median,roc_auc_weighted,pr_auc_macro,pr_auc_median,pr_auc_weighted
tool:codeql,27,0.28728138012668175,0.2523414808461978,0.3179055226512325,0.11987457958508363,0.010526315789473684,0.19479394557779997,0.9749907812350195,0.9991734067527516,0.9485210131770945,0.973645752973058,0.9878651774786595,0.9368716414003263,0.025009218764980305,0.0008265932472484413,0.051478986822905595,0.8801254204149163,0.9894736842105264,0.8052060544222001,0.2403960126847452,0.1,0.23134313588558092,0.21696881857119002,0.06493506493506494,0.22153584232028561,0.15302688603860054,0.06169665119643559,0.17440279081437446,0.9517679510205168,0.9837484049127619,0.8980584310636017,0.5474326804100517,0.5017255239222129,0.5716574793774472,0.5474326804100517,0.5017255239222129,0.5716574793774472,0.10686203516679729,0.02644364776454114,0.1621382094072837
tool:joern,27,0.8342857142857143,0.8342857142857143,0.8342857142857143,0.0023280423280423283,0.0,0.003026551107442564,0.9999778697709328,1.0,0.9999712297888725,0.9692782218307961,0.9839778976841469,0.9237896271839339,2.213022906719047e-05,0.0,2.8770211127383402e-05,0.9976719576719577,1.0,0.9969734488925575,0.11583291562238932,0.11583291562238932,0.1158329156223893,0.07692506148245912,0.07692506148245912,0.07692506148245912,0.21765785146162747,0.21765785146162747,0.21765785146162747,0.9692612633757983,0.9839778976841469,0.9237675804925415,0.5011529560494876,0.5,0.5014988904481575,0.5011529560494876,0.5,0.5014988904481575,0.0301884798255067,0.02090234901350934,0.07185754491240107
tool:semgrep,27,0.404727265632604,0.436615220888293,0.411761573986245,0.14503957904037415,0.0,0.22481541309397127,0.9922430952661094,0.9998770743700062,0.9782348148185507,0.9754509626126763,0.9892428016715495,0.9427929957840452,0.007756904733890619,0.0001229256299938537,0.02176518518144944,0.8549604209596257,1.0,0.7751845869060286,0.38104133623606273,0.43521759923481584,0.4175779380622729,0.36297414614223905,0.39687087724913134,0.40448500720780384,0.29414922328483634,0.3374913366190357,0.277181584672192,0.9690289093983228,0.9784850673642836,0.927071951733149,0.5686413371532418,0.5,0.601525113956261,0.5686413371532418,0.5,0.601525113956261,0.11328453529167631,0.021698273675510128,0.18566587264124162
or_1_of_3,27,0.27368552875993923,0.16666666666666666,0.31124671872066245,0.18292924841086683,0.02857142857142857,0.27281705252420796,0.969501835795277,0.9942675908198282,0.9365331675784887,0.9759443424645989,0.9894652752136299,0.9427485855626684,0.030498164204722907,0.005732409180171837,0.06346683242151113,0.8170707515891332,0.9714285714285715,0.727182947475792,0.292027047545638,0.20759197861023418,0.28294442905712436,0.28460338554414444,0.16536384698704534,0.2909933858490811,0.18631492160625107,0.053842958424066736,0.21599302243975438,0.9490516907391345,0.9768883518081617,0.8937560542233906,0.5762155421030719,0.5052055210071288,0.6046751100513483,0.5762155421030719,0.5052055210071288,0.6046751100513483,0.12424304962210309,0.02644364776454114,0.17949103788934564
traditional_2_of_3,27,0.704307337144888,0.7074203574203575,0.7048089814310148,0.08336057159025234,0.0,0.1485807227110522,0.9977187657442398,1.0,0.9902054024191874,0.97329666551459,0.9877547204747407,0.937416177890059,0.0022812342557601874,0.0,0.009794597580812676,0.9166394284097477,1.0,0.8514192772889478,0.35385470792231755,0.36036425381165216,0.363553554328796,0.3062600510892767,0.2923364807069138,0.3174503265539964,0.34598611664113704,0.26555788782717554,0.345291272010691,0.9717874980433776,0.9877547204747407,0.9314293571930746,0.5405396686672461,0.5,0.5693930625651198,0.5773902958932529,0.5052055210071288,0.6101947102031735,0.14541813192023303,0.02644364776454114,0.22363932060535693
weighted_fire_specificity_silence_sensitivity_tau_0_1,27,0.2555829517058957,0.16666666666666666,0.323962286375657,0.1814477669293853,0.016409298464092982,0.2726959904799102,0.9695111208867696,0.9942675908198282,0.9365584489564435,0.9759408972694964,0.9894652752136299,0.9427509276153369,0.030488879113230363,0.005732409180171837,0.0634415510435564,0.8185522330706148,0.9835907015359069,0.7273040095200898,0.2895982573251322,0.12917843121494238,0.2827784623690629,0.28733945041191333,0.09263245587885259,0.291171399737351,0.18354794714302242,0.053842958424066736,0.2258438687675148,0.9490559623989427,0.9768883518081617,0.8937782712784628,0.5754794439080775,0.5017255239222129,0.6046272197181769,0.5769322765523073,0.5017255239222129,0.6113511508606438,0.1470099897546697,0.02547518316808207,0.23033248976193083
weighted_fire_specificity_silence_sensitivity_tau_0_2,27,0.2555829517058957,0.16666666666666666,0.323962286375657,0.1814477669293853,0.016409298464092982,0.2726959904799102,0.9695111208867696,0.9942675908198282,0.9365584489564435,0.9759408972694964,0.9894652752136299,0.9427509276153369,0.030488879113230363,0.005732409180171837,0.0634415510435564,0.8185522330706148,0.9835907015359069,0.7273040095200898,0.2895982573251322,0.12917843121494238,0.2827784623690629,0.28733945041191333,0.09263245587885259,0.291171399737351,0.18354794714302242,0.053842958424066736,0.2258438687675148,0.9490559623989427,0.9768883518081617,0.8937782712784628,0.5754794439080775,0.5017255239222129,0.6046272197181769,0.5769322765523073,0.5017255239222129,0.6113511508606438,0.1470099897546697,0.02547518316808207,0.23033248976193083
weighted_fire_specificity_silence_sensitivity_tau_0_3,27,0.2555829517058957,0.16666666666666666,0.323962286375657,0.1814477669293853,0.016409298464092982,0.2726959904799102,0.9695111208867696,0.9942675908198282,0.9365584489564435,0.9759408972694964,0.9894652752136299,0.9427509276153369,0.030488879113230363,0.005732409180171837,0.0634415510435564,0.8185522330706148,0.9835907015359069,0.7273040095200898,0.2895982573251322,0.12917843121494238,0.2827784623690629,0.28733945041191333,0.09263245587885259,0.291171399737351,0.18354794714302242,0.053842958424066736,0.2258438687675148,0.9490559623989427,0.9768883518081617,0.8937782712784628,0.5754794439080775,0.5017255239222129,0.6046272197181769,0.5769322765523073,0.5017255239222129,0.6113511508606438,0.1470099897546697,0.02547518316808207,0.23033248976193083
weighted_fire_specificity_silence_sensitivity_tau_0_4,27,0.2555829517058957,0.16666666666666666,0.323962286375657,0.1814477669293853,0.016409298464092982,0.2726959904799102,0.9695111208867696,0.9942675908198282,0.9365584489564435,0.9759408972694964,0.9894652752136299,0.9427509276153369,0.030488879113230363,0.005732409180171837,0.0634415510435564,0.8185522330706148,0.9835907015359069,0.7273040095200898,0.2895982573251322,0.12917843121494238,0.2827784623690629,0.28733945041191333,0.09263245587885259,0.291171399737351,0.18354794714302242,0.053842958424066736,0.2258438687675148,0.9490559623989427,0.9768883518081617,0.8937782712784628,0.5754794439080775,0.5017255239222129,0.6046272197181769,0.5769322765523073,0.5017255239222129,0.6113511508606438,0.1470099897546697,0.02547518316808207,0.23033248976193083
weighted_fire_specificity_silence_sensitivity_tau_0_5,27,0.25566504426122766,0.16666666666666666,0.3240661484142855,0.1814477669293853,0.016409298464092982,0.2726959904799102,0.9695155405809268,0.9942675908198282,0.9365641947412535,0.9759409474033406,0.9894652752136299,0.9427509927914034,0.030484459419073198,0.005732409180171837,0.06343580525874622,0.8185522330706148,0.9835907015359069,0.7273040095200898,0.28965904759868843,0.12917843121494238,0.282833532729547,0.2873638704363333,0.09263245587885259,0.291193522018913,0.18359153854412316,0.053842958424066736,0.22589901983166047,0.9490602049003215,0.9770028993453896,0.8937837867053482,0.575481653755156,0.5017255239222129,0.604630092610582,0.5769322765523073,0.5017255239222129,0.6113511508606438,0.1470099897546697,0.02547518316808207,0.23033248976193083
