fold,strategy,family,tp,fp,tn,fn,support,positive_support,negative_support,precision,recall,specificity,npv,fpr,fnr,accuracy,balanced_accuracy,f1,f2,mcc,roc_auc,pr_auc
0,tool:codeql,CWE-20,3,324,1347,65,1739,68,1671,0.009174311926605505,0.04411764705882353,0.8061041292639138,0.9539660056657224,0.19389587073608616,0.9558823529411765,0.7763082231167338,0.42511088816136866,0.01518987341772152,0.025041736227045076,-0.07430193642381858,0.42511088816136866,0.024120396610953998
0,tool:codeql,CWE-74,143,212,1241,143,1739,286,1453,0.4028169014084507,0.5,0.8540949759119064,0.8966763005780347,0.1459050240880936,0.5,0.7958596894767107,0.6770474879559532,0.4461778471138846,0.47698465643762505,0.3256517129437281,0.6770474879559532,0.314534905556445
0,tool:codeql,CWE-190,0,0,1711,28,1739,28,1711,,0.0,1.0,0.9838987924094307,0.0,1.0,0.9838987924094307,0.5,,,,0.5,0.012123440079818266
0,tool:codeql,CWE-285,0,5,1676,58,1739,58,1681,0.0,0.0,0.9970255800118977,0.9665513264129181,0.00297441998810232,1.0,0.9637722829212191,0.49851279000594884,,,-0.00997448762057112,0.49851279000594884,0.03711026043241205
0,tool:codeql,CWE-287,9,18,1596,116,1739,125,1614,0.3333333333333333,0.072,0.9888475836431226,0.9322429906542056,0.011152416356877323,0.928,0.9229442208165612,0.5304237918215613,0.11842105263157894,0.08538899430740036,0.12712072052763398,0.5304237918215613,0.06446047536287722
0,tool:codeql,CWE-311,15,23,1639,62,1739,77,1662,0.39473684210526316,0.19480519480519481,0.9861612515042117,0.9635508524397414,0.013838748495788207,0.8051948051948052,0.9511213341000575,0.5904832231547033,0.2608695652173913,0.21676300578034685,0.2546331691634058,0.5904832231547033,0.1848914251867209
0,tool:codeql,CWE-327,52,9,1660,18,1739,70,1669,0.8524590163934426,0.7428571428571429,0.9946075494307969,0.9892729439809297,0.005392450569203115,0.2571428571428571,0.9844738355376653,0.8687323461439699,0.7938931297709924,0.7624633431085044,0.7878753715825941,0.8687323461439699,0.6482078895687428
0,tool:codeql,CWE-330,41,0,1689,9,1739,50,1689,1.0,0.82,1.0,0.9946996466431095,0.0,0.18,0.9948246118458884,0.9099999999999999,0.9010989010989011,0.850622406639004,0.903135488311333,0.91,0.8349687249309397
0,tool:codeql,CWE-345,7,1,1632,99,1739,106,1633,0.875,0.0660377358490566,0.9993876301285977,0.9428076256499134,0.000612369871402327,0.9339622641509434,0.9424956871765382,0.5327126829888271,0.12280701754385966,0.08101851851851852,0.23131226341779215,0.5327126829888271,0.10965762035316878
0,tool:codeql,CWE-400,0,1,1688,50,1739,50,1689,0.0,0.0,0.9994079336885732,0.9712313003452244,0.0005920663114268798,1.0,0.9706728004600345,0.4997039668442866,,,-0.004127102844508572,0.4997039668442866,0.022024064722284357
