strategy,n_families,precision_macro,precision_median,precision_weighted,recall_macro,recall_median,recall_weighted,specificity_macro,specificity_median,specificity_weighted,npv_macro,npv_median,npv_weighted,fpr_macro,fpr_median,fpr_weighted,fnr_macro,fnr_median,fnr_weighted,f1_macro,f1_median,f1_weighted,f2_macro,f2_median,f2_weighted,mcc_macro,mcc_median,mcc_weighted,accuracy_macro,accuracy_median,accuracy_weighted,balanced_accuracy_macro,balanced_accuracy_median,balanced_accuracy_weighted,roc_auc_macro,roc_auc_median,roc_auc_weighted,pr_auc_macro,pr_auc_median,pr_auc_weighted
tool:codeql,15,0.3616805547681949,0.36899896800825593,0.3300511025874553,0.17014672927838728,0.03823529411764706,0.20287350084668515,0.9698083668455494,0.9970779976048016,0.9443210067705929,0.9565542234724428,0.9666965507553391,0.932011582866639,0.03019163315445064,0.00292200239519838,0.055678993229406934,0.8298532707216126,0.9617647058823529,0.797126499153315,0.21320277486333325,0.08965690987713325,0.2260852720431633,0.19515120298077246,0.061026804846733146,0.21725246675292997,0.18722349265192592,0.13172538009956242,0.17614791548824962,0.9319663411792967,0.9634924674023784,0.8900805898220028,0.5699775480619683,0.5139364978030694,0.5735972538086391,0.5699775480619683,0.5139364978030693,0.5735972538086391,0.1587350991772665,0.06626932877662024,0.17085872503004956
tool:joern,15,0.8099999999999999,0.8099999999999999,0.81,0.004190476190476191,0.0,0.0032889819105994915,0.9999603257821834,1.0,0.9999688608695565,0.9491249907499573,0.9623463084641319,0.9178756173539935,3.9674217816511484e-05,0.0,3.113913044351701e-05,0.9958095238095238,1.0,0.9967110180894005,0.11649691797060217,0.11649691797060217,0.11649691797060219,0.07704602044854084,0.07704602044854084,0.07704602044854084,0.218674593040075,0.218674593040075,0.218674593040075,0.949094644502111,0.9621191739707895,0.9178517994737136,0.5020754009863299,0.5,0.501628921390078,0.5020754009863299,0.5,0.501628921390078,0.050099716374219,0.03764300635990953,0.07730405905341425
tool:semgrep,15,0.4405461547901851,0.48320294099127814,0.40075326664420274,0.21898892834159547,0.011264516129032258,0.23728303686963065,0.9886561350389959,0.9977556401276603,0.9766852882078088,0.9598935285801088,0.9711598667478709,0.9384583125089709,0.011343864961004046,0.0022443598723397035,0.023314711792191193,0.7810110716584044,0.9887354838709678,0.7627169631303694,0.4002824578085594,0.43545778583625516,0.4174636191433053,0.37801341688853357,0.39744085228729154,0.40448823160257685,0.318657097226278,0.3947055324358782,0.27577227307640506,0.9509180953836018,0.9621191739707895,0.9217066316395389,0.6038225316902958,0.5055709835547122,0.6069841625387197,0.6038225316902958,0.5055709835547122,0.6069841625387197,0.1811756998257069,0.07418852306018928,0.19825642453023268
or_1_of_3,15,0.3553460921278037,0.3873669964974987,0.3229429569920489,0.2652723946362143,0.07710967741935484,0.2854228579708924,0.9624375435522687,0.9913678298237887,0.9316033952172652,0.9605897665084292,0.9712571194999992,0.9383755657240941,0.0375624564477314,0.008632170176211283,0.06839660478273475,0.7347276053637857,0.9228903225806452,0.7145771420291076,0.2920414005625666,0.20893214550987868,0.2807141448340837,0.2860240152164204,0.17920070213876896,0.28921417513824343,0.25301363519407916,0.15869069392052035,0.2229672595964064,0.9294563206971127,0.9620054730043313,0.8856945733697338,0.6138549690942415,0.5342387536215718,0.6085131265940789,0.6138549690942415,0.5342387536215718,0.6085131265940789,0.18762699207190808,0.08023150380127489,0.18964790010041932
traditional_2_of_3,15,0.7108347633762372,0.7971493052041951,0.7094112413820411,0.12633945345995887,0.0,0.15667716905623214,0.9960031623638821,1.0,0.989384223003165,0.9561163946253252,0.966666323049725,0.9326367600854617,0.003996837636117979,0.0,0.010615776996834986,0.8736605465400412,1.0,0.8433228309437678,0.3385750237917697,0.2628265628265628,0.36115433585806334,0.29424279138949594,0.2110390359219509,0.31562856793798927,0.32806674648346307,0.2203010592518284,0.3421528377092517,0.9535044561845178,0.9657797413077096,0.926152565369928,0.5611713079119204,0.5,0.5730306960296986,0.6159482274598591,0.5342516461721343,0.6145040403077926,0.22000292864281246,0.08023150380127489,0.2362224437966365
weighted_fire_specificity_silence_sensitivity_tau_0_1,15,0.38073090744507887,0.3875136555385255,0.3397626250233292,0.2652723946362143,0.07710967741935484,0.2854228579708924,0.9624540771269828,0.9913678298237887,0.9316305397408018,0.9605911238369774,0.9712571194999992,0.9383784159356873,0.037545922873017085,0.008632170176211283,0.06836946025919803,0.7347276053637857,0.9228903225806452,0.7145771420291076,0.2920421442228626,0.20893214550987868,0.28071594117488674,0.28602423101010094,0.17920070213876896,0.2892146963963978,0.2714300299084359,0.2224104874003674,0.23483861168809556,0.9294714808259739,0.9621191739707895,0.8857188468007552,0.6138632358815987,0.5342387536215718,0.6085266988558472,0.6164563857427492,0.534217857684386,0.6158291863540729,0.2253012124526014,0.0869288240165629,0.2436385517891957
weighted_fire_specificity_silence_sensitivity_tau_0_2,15,0.38073090744507887,0.3875136555385255,0.3397626250233292,0.2652723946362143,0.07710967741935484,0.2854228579708924,0.9624540771269828,0.9913678298237887,0.9316305397408018,0.9605911238369774,0.9712571194999992,0.9383784159356873,0.037545922873017085,0.008632170176211283,0.06836946025919803,0.7347276053637857,0.9228903225806452,0.7145771420291076,0.2920421442228626,0.20893214550987868,0.28071594117488674,0.28602423101010094,0.17920070213876896,0.2892146963963978,0.2714300299084359,0.2224104874003674,0.23483861168809556,0.9294714808259739,0.9621191739707895,0.8857188468007552,0.6138632358815987,0.5342387536215718,0.6085266988558472,0.6164563857427492,0.534217857684386,0.6158291863540729,0.2253012124526014,0.0869288240165629,0.2436385517891957
weighted_fire_specificity_silence_sensitivity_tau_0_3,15,0.38073090744507887,0.3875136555385255,0.3397626250233292,0.2652723946362143,0.07710967741935484,0.2854228579708924,0.9624540771269828,0.9913678298237887,0.9316305397408018,0.9605911238369774,0.9712571194999992,0.9383784159356873,0.037545922873017085,0.008632170176211283,0.06836946025919803,0.7347276053637857,0.9228903225806452,0.7145771420291076,0.2920421442228626,0.20893214550987868,0.28071594117488674,0.28602423101010094,0.17920070213876896,0.2892146963963978,0.2714300299084359,0.2224104874003674,0.23483861168809556,0.9294714808259739,0.9621191739707895,0.8857188468007552,0.6138632358815987,0.5342387536215718,0.6085266988558472,0.6164563857427492,0.534217857684386,0.6158291863540729,0.2253012124526014,0.0869288240165629,0.2436385517891957
weighted_fire_specificity_silence_sensitivity_tau_0_4,15,0.38073090744507887,0.3875136555385255,0.3397626250233292,0.2652723946362143,0.07710967741935484,0.2854228579708924,0.9624540771269828,0.9913678298237887,0.9316305397408018,0.9605911238369774,0.9712571194999992,0.9383784159356873,0.037545922873017085,0.008632170176211283,0.06836946025919803,0.7347276053637857,0.9228903225806452,0.7145771420291076,0.2920421442228626,0.20893214550987868,0.28071594117488674,0.28602423101010094,0.17920070213876896,0.2892146963963978,0.2714300299084359,0.2224104874003674,0.23483861168809556,0.9294714808259739,0.9621191739707895,0.8857188468007552,0.6138632358815987,0.5342387536215718,0.6085266988558472,0.6164563857427492,0.534217857684386,0.6158291863540729,0.2253012124526014,0.0869288240165629,0.2436385517891957
weighted_fire_specificity_silence_sensitivity_tau_0_5,15,0.3808918732398475,0.3875136555385255,0.3398866785612918,0.2652723946362143,0.07710967741935484,0.2854228579708924,0.9624620659426409,0.9913678298237887,0.9316368099280055,0.9605911908893869,0.9712571194999992,0.9383784685631578,0.03753793405735901,0.008632170176211283,0.06836319007199441,0.7347276053637857,0.9228903225806452,0.7145771420291076,0.2921231979209376,0.20893214550987868,0.280778407850031,0.28605679104266096,0.17920070213876896,0.28923978984709675,0.27151508738106916,0.2224104874003674,0.23490416400264463,0.9294791480676836,0.9621191739707895,0.8857248645939942,0.6138672302894276,0.5342387536215718,0.608529833949449,0.6164563857427492,0.534217857684386,0.6158291863540729,0.2253012124526014,0.0869288240165629,0.2436385517891957
