strategy,family,precision,recall,specificity,npv,fpr,fnr,f1,f2,mcc,accuracy,balanced_accuracy,roc_auc,pr_auc,positive_support
bks_tau_0_1,CWE-327,0.7001377439582893,0.7514285714285714,0.9864104881956692,0.9895944913503388,0.013589511804330772,0.24857142857142858,0.7242614933940648,0.7401538753211379,0.7131039666341078,0.9769984837218428,0.8689195298121204,0.8714124609727703,0.695558536722715,350
bks_tau_0_1,CWE-330,0.9955555555555555,0.8720000000000001,0.9998816568047337,0.9962421236060406,0.00011834319526627219,0.128,0.9292223466467588,0.8939333110293297,0.9296847552540639,0.9962202348147681,0.9359408284023669,0.937977215119014,0.8847030858845922,250
bks_tau_0_1,CWE-345,0.596025641025641,0.06037735849056604,0.9970779976048016,0.9426380620473548,0.00292200239519838,0.939622641509434,0.10916234562400502,0.07351296275580255,0.1747966758307676,0.9402603944685808,0.5287276780476838,0.5293599368035948,0.0874657441269975,530
bks_tau_0_1,CWE-400,0.0,0.0,0.999527806690329,0.9711465876731067,0.0004721933096709749,1.0,,,-0.004134400424407924,0.9707013405077156,0.4997639033451645,0.4977639033451645,0.021001254781583906,252
bks_tau_0_1,CWE-610,0.6044126984126985,0.3446540880503145,0.9926690013298444,0.9796123231798033,0.0073309986701555726,0.6553459119496855,0.4369268531778808,0.3762244348833884,0.44276491934781925,0.9728637089194864,0.6686615446900794,0.6688185272486191,0.27229310881658386,267
bks_tau_0_1,CWE-668,0.132607615847752,0.9835907015359069,0.07629632307921884,0.9703520583066861,0.9237036769207811,0.016409298464092982,0.2337056741751618,0.43074082541636527,0.07851080085076577,0.19020592715195955,0.529943512307563,0.5300075578510606,0.0789879808131676,1097
bks_tau_0_1,CWE-706,0.48320294099127814,0.43271186440677967,0.9836607551357138,0.9800627019428836,0.016339244864286177,0.5672881355932203,0.4548555772853036,0.4409471758358291,0.43842161020403986,0.9648816602850048,0.7081863097712467,0.7087594318329601,0.295925571037864,298
bks_tau_0_1,CWE-74,0.5497951679965319,0.5711495522021838,0.9086362502179155,0.9156303435601831,0.09136374978208447,0.4288504477978162,0.5601939913435185,0.5666970268097776,0.4725313646049667,0.853505095837009,0.7398929012100497,0.7422919594201288,0.4745617585225187,1427
bks_tau_0_1,CWE-913,0.3315196078431373,0.24415584415584415,0.9939755018294489,0.9906465645354212,0.0060244981705510165,0.7558441558441558,0.280891417733523,0.25758289421175123,0.2768233276942106,0.9847790954861312,0.6190656729926466,0.6145797793585456,0.12887588426238555,107
bks_tau_0_1,CWE-923,,0.0,1.0,0.9621191739707895,0.0,1.0,,,,0.9621191739707895,0.5,0.5,0.0217081353565692,331
bks_tau_0_2,CWE-190,0.41111111111111115,0.02857142857142857,0.9993015670347101,0.9844186702470662,0.0006984329652900278,0.9714285714285715,0.08413163897034864,0.057602665154152556,0.1330237238465335,0.9837488652933695,0.5139364978030694,0.5139364978030693,0.02269542447174419,140
bks_tau_0_2,CWE-20,,0.0,1.0,0.9610885499502771,0.0,1.0,,,,0.9610885499502771,0.5,0.5728599380932413,0.031412963978030777,340
bks_tau_0_2,CWE-285,,0.0,1.0,0.9666969916236979,0.0,1.0,,,,0.9666969916236979,0.5,0.5003462320473197,0.03735452262576221,291
