strategy,n_families,precision_macro,precision_median,precision_weighted,recall_macro,recall_median,recall_weighted,specificity_macro,specificity_median,specificity_weighted,npv_macro,npv_median,npv_weighted,fpr_macro,fpr_median,fpr_weighted,fnr_macro,fnr_median,fnr_weighted,f1_macro,f1_median,f1_weighted,f2_macro,f2_median,f2_weighted,mcc_macro,mcc_median,mcc_weighted,accuracy_macro,accuracy_median,accuracy_weighted,balanced_accuracy_macro,balanced_accuracy_median,balanced_accuracy_weighted,roc_auc_macro,roc_auc_median,roc_auc_weighted,pr_auc_macro,pr_auc_median,pr_auc_weighted
weighted_fire_specificity_silence_sensitivity_tau_0_8,23,0.22365840252181104,0.19666666666666668,0.3255451512114598,0.15472281149377726,0.13272727272727275,0.17688349970528763,0.9706905368661336,0.9830442573102884,0.9581086687711895,0.9689269261070674,0.9767044663167088,0.9278068964056487,0.02930946313386656,0.01695574268971159,0.04189133122881066,0.8452771885062229,0.8672727272727274,0.8231165002947124,0.2074976886386702,0.186500497391567,0.2143452101933189,0.2056242545678436,0.16117868687219997,0.19642205459780585,0.1490605487898312,0.11391859688395536,0.17165889601510698,0.9427601542702747,0.9676343299044596,0.8949097628177999,0.5627066741799555,0.5332718061837133,0.5674960842382386,0.57305903526964,0.5499145529414445,0.5891858738535344,0.09751909114906676,0.05777831657791286,0.15813446426655528
weighted_fire_specificity_silence_sensitivity_tau_0_9,23,0.24802345355247943,0.19666666666666668,0.3692107500337785,0.14695916296377287,0.12826086956521737,0.1602715443391011,0.9744646342788588,0.9845308090535095,0.9686321914552535,0.9686499155025929,0.9767044663167088,0.9271939311214473,0.02553536572114135,0.015469190946490543,0.031367808544746585,0.8530408370362272,0.8717391304347826,0.8397284556608989,0.204815586472207,0.16879294270376435,0.20798192287288747,0.1988213996421055,0.15581101262163982,0.18284397911385156,0.152791486711325,0.13681248639372626,0.18062445367313035,0.9455680917483882,0.9676343299044596,0.9023117465779876,0.5607118986213158,0.5319540269749561,0.5644518678971773,0.57305903526964,0.5499145529414445,0.5891858738535344,0.09751909114906676,0.05777831657791286,0.15813446426655528
dst_dempster_fire_specificity_silence_sensitivity_tau_0_1,23,0.04921096440924597,0.03208546525398788,0.08936905726311198,0.9714097496706193,1.0,0.9870096873168546,0.059828578255321424,0.0,0.026313690543708763,0.9874202560889932,0.995928967631658,0.977374019987237,0.9401714217446786,1.0,0.973686309456291,0.028590250329380763,0.0,0.012990312683145449,0.0844741636058628,0.062175465692835795,0.15767650876630174,0.15993926327745275,0.14217574028887417,0.2987294779529491,0.47992235782080395,0.47992235782080395,0.479922357820804,0.0941738953127491,0.034236432890848004,0.10908254240586526,0.5156191639629704,0.5,0.5066616889302816,0.5735182314228302,0.5488310847952995,0.5899106612856972,0.09729173576706435,0.05197191419361811,0.15834321040395227
dst_dempster_fire_specificity_silence_sensitivity_tau_0_2,23,0.07374272359599555,0.03238502397880784,0.13398895790859772,0.9329799267356048,1.0,0.8784782721919266,0.1393966743817271,0.0,0.20462240056311612,0.9702927571646324,0.9950155129225214,0.9191403033113509,0.8606033256182731,1.0,0.7953775994368839,0.06702007326439513,0.0,0.12152172780807338,0.10979331163776691,0.06273771022471847,0.19061668858813036,0.17984545984591255,0.1433506581945013,0.29869286578308146,0.41527856256587853,0.47992235782080395,0.3110471485410736,0.16348866784943422,0.036668783098597516,0.24559412953750512,0.5361883005586658,0.5,0.5415503363775214,0.5735182314228302,0.5488310847952995,0.5899106612856972,0.09729173576706435,0.05197191419361811,0.15834321040395227
dst_dempster_fire_specificity_silence_sensitivity_tau_0_3,23,0.08354529787781702,0.034236432890848004,0.13924710782199798,0.904984168517153,1.0,0.8634612073455102,0.18194186193473505,0.0,0.2274438521344964,0.9731264495635837,0.991155212240431,0.9246022637064379,0.8180581380652652,1.0,0.7725561478655035,0.0950158314828469,0.0,0.13653879265448976,0.12075554962649512,0.06620572062208614,0.1964968879188304,0.19015293712267942,0.15055956245821436,0.3042218481903574,0.38107522634473606,0.37942866618558274,0.3080069592710455,0.20468100870773873,0.043027544292074484,0.26768990736991755,0.543463015225944,0.5,0.5454525297400032,0.5735182314228302,0.5488310847952995,0.5899106612856972,0.09729173576706435,0.05197191419361811,0.15834321040395227
dst_dempster_fire_specificity_silence_sensitivity_tau_0_4,23,0.12025529400517351,0.047236760581516546,0.20311541813248066,0.7134877461091298,0.8,0.596359423796705,0.41238181582583006,0.2,0.5565823628590887,0.9657403258225443,0.9775033284979349,0.9252333427490574,0.58761818417417,0.8,0.4434176371409113,0.28651225389087015,0.2,0.40364057620329497,0.14542129467064602,0.07770407020133534,0.22547697991929191,0.1930416178026916,0.15344117179717798,0.2729087442087998,0.21346536827617626,0.16728564374280608,0.20935797558929908,0.4138272723182697,0.2198850069478857,0.5375746758853612,0.56293478096748,0.5009835688996339,0.5764708933278968,0.5735182314228302,0.5488310847952995,0.5899106612856972,0.09729173576706435,0.05197191419361811,0.15834321040395227
dst_dempster_fire_specificity_silence_sensitivity_tau_0_5,23,0.18477493179816662,0.17602153376752921,0.2800177295776727,0.3930775614998835,0.23666666666666666,0.28666757015607996,0.758710867390952,0.9727757309178771,0.8891172918417483,0.965942999630396,0.9678812953935528,0.9327020177152924,0.24128913260904797,0.027224269082122953,0.11088270815825171,0.6069224385001165,0.7633333333333333,0.71333242984392,0.16746064919211687,0.12054754508701876,0.2410863892688586,0.18425262356007213,0.140946016293347,0.25309289211394165,0.18346077086072185,0.15692649305738263,0.18623856860727592,0.7371763610762803,0.9367690235867142,0.8427106722153128,0.5758942144454177,0.5491077383590323,0.5878924309989141,0.5735182314228302,0.5488310847952995,0.5899106612856972,0.09729173576706435,0.05197191419361811,0.15834321040395227
dst_dempster_fire_specificity_silence_sensitivity_tau_0_6,23,0.192214702586655,0.19666666666666668,0.2798218289305736,0.18438190932597037,0.14277831872768582,0.2523103460377637,0.9609728354158594,0.9787226621005857,0.9230130345357443,0.9706676002436044,0.9767044663167088,0.9342553983629412,0.03902716458414063,0.02127733789941435,0.07698696546425567,0.8156180906740297,0.8572216812723141,0.7476896539622363,0.21341915747165763,0.1889451489313563,0.2487150549551597,0.23064094457383158,0.1740591089007945,0.2592832448488898,0.14689556012654167,0.13643067423557254,0.1794851937403226,0.9369976532710187,0.966599158392906,0.8752795196473941,0.5726773723709149,0.5491077383590323,0.587661690286754,0.5735182314228302,0.5488310847952995,0.5899106612856972,0.09729173576706435,0.05197191419361811,0.15834321040395227
dst_dempster_fire_specificity_silence_sensitivity_tau_0_7,23,0.192214702586655,0.19666666666666668,0.2798218289305736,0.18438190932597037,0.14277831872768582,0.2523103460377637,0.9609728354158594,0.9787226621005857,0.9230130345357443,0.9706676002436044,0.9767044663167088,0.9342553983629412,0.03902716458414063,0.02127733789941435,0.07698696546425567,0.8156180906740297,0.8572216812723141,0.7476896539622363,0.21341915747165763,0.1889451489313563,0.2487150549551597,0.23064094457383158,0.1740591089007945,0.2592832448488898,0.14689556012654167,0.13643067423557254,0.1794851937403226,0.9369976532710187,0.966599158392906,0.8752795196473941,0.5726773723709149,0.5491077383590323,0.587661690286754,0.5735182314228302,0.5488310847952995,0.5899106612856972,0.09729173576706435,0.05197191419361811,0.15834321040395227
dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,23,0.192214702586655,0.19666666666666668,0.2798218289305736,0.18438190932597037,0.14277831872768582,0.2523103460377637,0.9609728354158594,0.9787226621005857,0.9230130345357443,0.9706676002436044,0.9767044663167088,0.9342553983629412,0.03902716458414063,0.02127733789941435,0.07698696546425567,0.8156180906740297,0.8572216812723141,0.7476896539622363,0.21341915747165763,0.1889451489313563,0.2487150549551597,0.23064094457383158,0.1740591089007945,0.2592832448488898,0.14689556012654167,0.13643067423557254,0.1794851937403226,0.9369976532710187,0.966599158392906,0.8752795196473941,0.5726773723709149,0.5491077383590323,0.587661690286754,0.5735182314228302,0.5488310847952995,0.5899106612856972,0.09729173576706435,0.05197191419361811,0.15834321040395227
dst_dempster_fire_specificity_silence_sensitivity_tau_0_9,23,0.1987254617025661,0.19666666666666668,0.2902257885892456,0.17758692111063823,0.14277831872768582,0.22876226117176962,0.9638854808149202,0.9806759231851465,0.9343016763898521,0.9700603484902642,0.9767044663167088,0.9316798640086276,0.03611451918507982,0.01932407681485353,0.06569832361014785,0.8224130788893619,0.8572216812723141,0.7712377388282303,0.2156989772096468,0.1889451489313563,0.24306007392128584,0.22744655788783566,0.1740591089007945,0.24250597251008468,0.14876291719327772,0.13643067423557254,0.17750012361627157,0.9386648456070048,0.966599158392906,0.8812159392233537,0.5707362009627793,0.5491077383590323,0.5815319687808109,0.5735182314228302,0.5488310847952995,0.5899106612856972,0.09729173576706435,0.05197191419361811,0.15834321040395227
