fold,strategy,family,tp,fp,tn,fn,support,positive_support,negative_support,precision,recall,specificity,npv,fpr,fnr,accuracy,balanced_accuracy,f1,f2,mcc,roc_auc,pr_auc
0,weighted_fire_specificity_silence_sensitivity_tau_0_8,CWE-400,7,92,1976,62,2137,69,2068,0.0707070707070707,0.10144927536231885,0.9555125725338491,0.9695780176643768,0.04448742746615087,0.8985507246376812,0.9279363593823117,0.528480923948084,0.08333333333333333,0.09333333333333334,0.04790316353121243,0.5273876601351162,0.04502586649890925
0,weighted_fire_specificity_silence_sensitivity_tau_0_8,CWE-477,0,230,1902,5,2137,5,2132,0.0,0.0,0.8921200750469043,0.9973780807551127,0.10787992495309569,1.0,0.8900327562002808,0.44606003752345214,,,-0.016818217841718983,0.44606003752345214,0.001628448787804963
0,weighted_fire_specificity_silence_sensitivity_tau_0_8,CWE-489,0,44,2092,1,2137,1,2136,0.0,0.0,0.9794007490636704,0.9995222169135213,0.020599250936329586,1.0,0.9789424426766495,0.4897003745318352,,,-0.003137192007434291,0.4897003745318352,0.0005952380952380953
0,weighted_fire_specificity_silence_sensitivity_tau_0_8,CWE-573,4,19,2103,11,2137,15,2122,0.17391304347826086,0.26666666666666666,0.9910461828463714,0.9947965941343425,0.008953817153628653,0.7333333333333333,0.9859616284510997,0.628856424756519,0.2105263157894737,0.24096385542168677,0.20851532665359646,0.628856424756519,0.05490105830155904
0,weighted_fire_specificity_silence_sensitivity_tau_0_8,CWE-610,17,63,1978,79,2137,96,2041,0.2125,0.17708333333333334,0.9691327780499756,0.9615945551774429,0.030867221950024497,0.8229166666666666,0.9335517080018718,0.5731080556916545,0.19318181818181818,0.1831896551724138,0.15954757557246865,0.5737715376449453,0.1404186846150632
0,weighted_fire_specificity_silence_sensitivity_tau_0_8,CWE-668,19,23,1813,282,2137,301,1836,0.4523809523809524,0.06312292358803986,0.9874727668845316,0.8653937947494034,0.01252723311546841,0.9368770764119602,0.8572765559195134,0.5252978452362858,0.1107871720116618,0.07624398073836275,0.12679918274897178,0.5703718179778371,0.1631846244342874
0,weighted_fire_specificity_silence_sensitivity_tau_0_8,CWE-669,0,16,2071,50,2137,50,2087,0.0,0.0,0.9923334930522281,0.9764262140499764,0.007666506947771922,1.0,0.9691155825924193,0.49616674652611403,,,-0.013443533529959445,0.49616674652611403,0.013956082766383547
0,weighted_fire_specificity_silence_sensitivity_tau_0_8,CWE-704,0,41,2094,2,2137,2,2135,0.0,0.0,0.9807962529274005,0.9990458015267175,0.01920374707259953,1.0,0.9798783341132429,0.49039812646370023,,,-0.004280675897329375,0.49039812646370023,0.001268157342923698
0,weighted_fire_specificity_silence_sensitivity_tau_0_8,CWE-706,16,48,1988,85,2137,101,2036,0.25,0.15841584158415842,0.9764243614931237,0.9589966232513266,0.023575638506876228,0.8415841584158416,0.9377632194665418,0.5674201015386411,0.19393939393939394,0.17094017094017097,0.16787241322407656,0.5676243459316462,0.11908836542869841
0,weighted_fire_specificity_silence_sensitivity_tau_0_8,CWE-834,0,5,2120,12,2137,12,2125,0.0,0.0,0.9976470588235294,0.9943714821763602,0.002352941176470588,1.0,0.9920449227889565,0.4988235294117647,,,-0.0036391717944802564,0.4988235294117647,0.004309129800282452
0,weighted_fire_specificity_silence_sensitivity_tau_0_8,CWE-913,9,4,2092,32,2137,41,2096,0.6923076923076923,0.21951219512195122,0.9980916030534351,0.9849340866290018,0.0019083969465648854,0.7804878048780488,0.9831539541413196,0.6088018990876932,0.3333333333333333,0.2542372881355932,0.38388850383891415,0.6611897225842488,0.2823486653675688
0,weighted_fire_specificity_silence_sensitivity_tau_0_8,CWE-923,0,0,2068,69,2137,69,2068,,0.0,1.0,0.9677117454375292,0.0,1.0,0.9677117454375292,0.5,,,,0.5,0.019327758961294655
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-20,21,374,1671,71,2137,92,2045,0.053164556962025315,0.22826086956521738,0.8171149144254278,0.9592422502870264,0.18288508557457211,0.7717391304347826,0.7917641553579785,0.5226878919953226,0.08624229979466119,0.13761467889908255,0.02372695947116998,0.5270250877006485,0.043744413003108905
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-74,154,302,1499,182,2137,336,1801,0.33771929824561403,0.4583333333333333,0.8323153803442532,0.8917311124330756,0.1676846196557468,0.5416666666666666,0.7735142723444081,0.6453243568387933,0.38888888888888884,0.4277777777777778,0.2582430380795484,0.653132518970942,0.3160604793502028
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-116,4,51,2071,11,2137,15,2122,0.07272727272727272,0.26666666666666666,0.9759660697455231,0.994716618635927,0.02403393025447691,0.7333333333333333,0.970987365465606,0.6213163682060949,0.1142857142857143,0.17391304347826086,0.12792222604277803,0.6208136977694,0.0270644408292555
0,dst_dempster_fire_specificity_silence_sensitivity_tau_0_8,CWE-185,0,0,2134,3,2137,3,2134,,0.0,1.0,0.99859616284511,0.0,1.0,0.99859616284511,0.5,,,,0.5,0.006263586270131849
