fold,tool,family,tp,fp,tn,fn,ppv,npv,fpr,fnr,sensitivity,specificity,positive_support,supported
0,bandit,CWE-20,30,169,8018,338,0.1507537688442211,0.9595500239348971,0.02064248198363259,0.9184782608695652,0.08152173913043478,0.9793575180163674,368,True
0,bandit,CWE-74,530,849,6363,813,0.3843364757070341,0.8867056856187291,0.11772046589018303,0.6053611317944899,0.39463886820551003,0.882279534109817,1343,True
0,bandit,CWE-116,0,0,8496,59,,0.993103448275862,0.0,1.0,0.0,1.0,59,False
0,bandit,CWE-185,0,0,8543,12,,0.9985973115137347,0.0,1.0,0.0,1.0,12,False
0,bandit,CWE-285,14,10,8252,279,0.5833333333333334,0.9672957449302544,0.0012103606874848704,0.9522184300341296,0.04778156996587031,0.9987896393125151,293,True
0,bandit,CWE-287,207,285,7483,580,0.42073170731707316,0.9280664764975816,0.03668898043254377,0.7369758576874206,0.2630241423125794,0.9633110195674562,787,True
0,bandit,CWE-311,2,3,8238,312,0.4,0.9635087719298245,0.00036403349108117945,0.9936305732484076,0.006369426751592357,0.9996359665089188,314,True
0,bandit,CWE-326,1,0,8514,40,1.0,0.9953238251110591,0.0,0.975609756097561,0.024390243902439025,1.0,41,True
0,bandit,CWE-327,91,111,8314,39,0.4504950495049505,0.9953310187956422,0.013175074183976261,0.3,0.7,0.9868249258160238,130,True
0,bandit,CWE-330,79,125,8310,41,0.3872549019607843,0.9950904083343313,0.014819205690574985,0.3416666666666667,0.6583333333333333,0.9851807943094251,120,True
0,bandit,CWE-345,0,0,8037,518,,0.9394506136762127,0.0,1.0,0.0,1.0,518,False
0,bandit,CWE-400,18,311,7970,256,0.0547112462006079,0.9688791636275225,0.03755585074266393,0.9343065693430657,0.06569343065693431,0.9624441492573361,274,True
0,bandit,CWE-477,0,0,8534,21,,0.9975452951490357,0.0,1.0,0.0,1.0,21,False
0,bandit,CWE-489,0,0,8551,4,,0.9995324371712448,0.0,1.0,0.0,1.0,4,False
0,bandit,CWE-573,14,80,8414,47,0.14893617021276595,0.9944451010518851,0.009418412997409937,0.7704918032786885,0.22950819672131148,0.99058158700259,61,True
0,bandit,CWE-610,0,0,8174,381,,0.9554646405610754,0.0,1.0,0.0,1.0,381,False
0,bandit,CWE-668,56,56,7296,1147,0.5,0.8641478147577876,0.007616974972796518,0.9534497090606816,0.046550290939318374,0.9923830250272034,1203,True
0,bandit,CWE-669,0,0,8357,198,,0.9768556399766218,0.0,1.0,0.0,1.0,198,False
0,bandit,CWE-704,0,0,8546,9,,0.998947983635301,0.0,1.0,0.0,1.0,9,False
0,bandit,CWE-706,10,18,8133,394,0.35714285714285715,0.9537938313592119,0.002208317997791682,0.9752475247524752,0.024752475247524754,0.9977916820022084,404,True
0,bandit,CWE-834,0,0,8505,50,,0.994155464640561,0.0,1.0,0.0,1.0,50,False
0,bandit,CWE-913,22,26,8365,142,0.4583333333333333,0.9833078641119078,0.0030985579787867956,0.8658536585365854,0.13414634146341464,0.9969014420212132,164,True
0,bandit,CWE-923,0,0,8278,277,,0.9676212741087084,0.0,1.0,0.0,1.0,277,False
0,codeql,CWE-20,46,1281,6906,322,0.0346646571213263,0.9554510237963475,0.15646757053865884,0.875,0.125,0.8435324294613411,368,True
0,codeql,CWE-74,162,354,6858,1181,0.313953488372093,0.8530911804950865,0.04908485856905158,0.8793745346239762,0.12062546537602382,0.9509151414309485,1343,True
0,codeql,CWE-116,12,155,8341,47,0.0718562874251497,0.9943967572722937,0.01824387947269303,0.7966101694915254,0.2033898305084746,0.981756120527307,59,True
0,codeql,CWE-185,0,1,8542,12,0.0,0.9985971475333177,0.00011705489874751258,1.0,0.0,0.9998829451012525,12,True
0,codeql,CWE-285,15,28,8234,278,0.3488372093023256,0.9673402255639098,0.0033890099249576375,0.9488054607508533,0.051194539249146756,0.9966109900750424,293,True
0,codeql,CWE-287,57,64,7704,730,0.47107438016528924,0.9134455774247096,0.008238928939237899,0.9275730622617535,0.0724269377382465,0.9917610710607621,787,True
0,codeql,CWE-311,7,111,8130,307,0.059322033898305086,0.9636126585279128,0.01346923917000364,0.9777070063694268,0.022292993630573247,0.9865307608299964,314,True
0,codeql,CWE-326,1,0,8514,40,1.0,0.9953238251110591,0.0,0.975609756097561,0.024390243902439025,1.0,41,True
0,codeql,CWE-327,20,142,8283,110,0.12345679012345678,0.9868938401048493,0.01685459940652819,0.8461538461538461,0.15384615384615385,0.9831454005934718,130,True
0,codeql,CWE-330,5,10,8425,115,0.3333333333333333,0.9865339578454333,0.0011855364552459987,0.9583333333333334,0.041666666666666664,0.998814463544754,120,True
0,codeql,CWE-345,1,0,8037,517,1.0,0.9395604395604396,0.0,0.9980694980694981,0.0019305019305019305,1.0,518,True
0,codeql,CWE-400,4,32,8249,270,0.1111111111111111,0.9683061392182181,0.0038642676005313367,0.9854014598540146,0.014598540145985401,0.9961357323994686,274,True
0,codeql,CWE-477,0,0,8534,21,,0.9975452951490357,0.0,1.0,0.0,1.0,21,False
0,codeql,CWE-489,0,195,8356,4,0.0,0.9995215311004785,0.022804350368377968,1.0,0.0,0.9771956496316221,4,True
0,codeql,CWE-573,0,0,8494,61,,0.9928696668614845,0.0,1.0,0.0,1.0,61,False
0,codeql,CWE-610,23,59,8115,358,0.2804878048780488,0.9577481411542547,0.007218008319060436,0.9396325459317585,0.06036745406824147,0.9927819916809396,381,True
0,codeql,CWE-668,193,673,6679,1010,0.2228637413394919,0.8686435167121862,0.09153971708378672,0.8395677472984207,0.16043225270157938,0.9084602829162133,1203,True
0,codeql,CWE-669,0,0,8357,198,,0.9768556399766218,0.0,1.0,0.0,1.0,198,False
0,codeql,CWE-704,0,0,8546,9,,0.998947983635301,0.0,1.0,0.0,1.0,9,False
0,codeql,CWE-706,57,122,8029,347,0.31843575418994413,0.9585721107927412,0.014967488651699178,0.8589108910891089,0.14108910891089108,0.9850325113483008,404,True
0,codeql,CWE-834,2,10,8495,48,0.16666666666666666,0.9943813648601194,0.0011757789535567313,0.96,0.04,0.9988242210464433,50,True
0,codeql,CWE-913,28,7,8384,136,0.8,0.984037558685446,0.0008342271481349065,0.8292682926829268,0.17073170731707318,0.9991657728518651,164,True
0,codeql,CWE-923,0,0,8278,277,,0.9676212741087084,0.0,1.0,0.0,1.0,277,False
0,devaic,CWE-20,0,0,8187,368,,0.9569842197545295,0.0,1.0,0.0,1.0,368,False
0,devaic,CWE-74,0,0,7212,1343,,0.8430157802454705,0.0,1.0,0.0,1.0,1343,False
0,devaic,CWE-116,0,0,8496,59,,0.993103448275862,0.0,1.0,0.0,1.0,59,False
0,devaic,CWE-185,0,0,8543,12,,0.9985973115137347,0.0,1.0,0.0,1.0,12,False
0,devaic,CWE-285,0,0,8262,293,,0.9657510227936879,0.0,1.0,0.0,1.0,293,False
0,devaic,CWE-287,0,0,7768,787,,0.9080070134424313,0.0,1.0,0.0,1.0,787,False
0,devaic,CWE-311,0,0,8241,314,,0.9632963179427235,0.0,1.0,0.0,1.0,314,False
0,devaic,CWE-326,0,0,8514,41,,0.9952074810052601,0.0,1.0,0.0,1.0,41,False
0,devaic,CWE-327,0,0,8425,130,,0.9848042080654588,0.0,1.0,0.0,1.0,130,False
0,devaic,CWE-330,0,0,8435,120,,0.9859731151373465,0.0,1.0,0.0,1.0,120,False
0,devaic,CWE-345,0,0,8037,518,,0.9394506136762127,0.0,1.0,0.0,1.0,518,False
0,devaic,CWE-400,0,0,8281,274,,0.9679719462302747,0.0,1.0,0.0,1.0,274,False
0,devaic,CWE-477,0,0,8534,21,,0.9975452951490357,0.0,1.0,0.0,1.0,21,False
0,devaic,CWE-489,0,0,8551,4,,0.9995324371712448,0.0,1.0,0.0,1.0,4,False
0,devaic,CWE-573,0,0,8494,61,,0.9928696668614845,0.0,1.0,0.0,1.0,61,False
0,devaic,CWE-610,0,0,8174,381,,0.9554646405610754,0.0,1.0,0.0,1.0,381,False
0,devaic,CWE-668,0,0,7352,1203,,0.8593804792518994,0.0,1.0,0.0,1.0,1203,False
0,devaic,CWE-669,0,0,8357,198,,0.9768556399766218,0.0,1.0,0.0,1.0,198,False
0,devaic,CWE-704,0,0,8546,9,,0.998947983635301,0.0,1.0,0.0,1.0,9,False
0,devaic,CWE-706,0,0,8151,404,,0.9527761542957335,0.0,1.0,0.0,1.0,404,False
0,devaic,CWE-834,0,0,8505,50,,0.994155464640561,0.0,1.0,0.0,1.0,50,False
0,devaic,CWE-913,0,0,8391,164,,0.9808299240210403,0.0,1.0,0.0,1.0,164,False
0,devaic,CWE-923,0,0,8278,277,,0.9676212741087084,0.0,1.0,0.0,1.0,277,False
0,pylint,CWE-20,0,0,8187,368,,0.9569842197545295,0.0,1.0,0.0,1.0,368,False
0,pylint,CWE-74,80,204,7008,1263,0.28169014084507044,0.847297787450127,0.028286189683860232,0.9404318689501117,0.05956813104988831,0.9717138103161398,1343,True
