strategy,n_families,precision_macro,precision_median,precision_weighted,recall_macro,recall_median,recall_weighted,specificity_macro,specificity_median,specificity_weighted,npv_macro,npv_median,npv_weighted,fpr_macro,fpr_median,fpr_weighted,fnr_macro,fnr_median,fnr_weighted,f1_macro,f1_median,f1_weighted,f2_macro,f2_median,f2_weighted,mcc_macro,mcc_median,mcc_weighted,accuracy_macro,accuracy_median,accuracy_weighted,balanced_accuracy_macro,balanced_accuracy_median,balanced_accuracy_weighted,roc_auc_macro,roc_auc_median,roc_auc_weighted,pr_auc_macro,pr_auc_median,pr_auc_weighted
bks_tau_0_2,20,0.19120665858189537,0.23633768409322845,0.2507763621318475,0.03236358201697539,0.0,0.1787099207608226,0.9859720854056816,1.0,0.8787384813892009,0.980784750875715,0.9912254954815654,0.9180480392556992,0.014027914594318399,0.0,0.12126151861079904,0.9676364179830246,1.0,0.8212900792391774,0.20796913305572548,0.29069018457064766,0.2636186935560431,0.20933688362769,0.2645243933781139,0.29813368815927616,0.09184991319547527,0.0827366331015357,0.0999321999444311,0.9715923303778243,0.9912254954815654,0.8396147710763056,0.5091678337113285,0.5,0.5287242010750118,0.5145757259530457,0.5010623373507394,0.536102550087921,0.029843397186177345,0.00971214601324661,0.12310208294920594
bks_tau_0_3,20,0.34546661420151703,0.3571936663143059,0.5249720167127184,0.013646427876630243,0.0,0.017372728287447906,0.9994352338819322,1.0,0.998059642892922,0.979754232023283,0.9912254954815654,0.9090043489263466,0.0005647661180677183,0.0,0.0019403571070778021,0.9863535721233697,1.0,0.982627271712552,0.11354186539254392,0.03091856282226358,0.04838643034684537,0.09830995207066917,0.01979511317234408,0.0365514197186226,0.08528408366477028,0.06364008308651284,0.07870957838503921,0.9792902864668912,0.9912254954815654,0.907849768550673,0.5065408308792813,0.5,0.507716185590185,0.5145757259530457,0.5010623373507394,0.536102550087921,0.029843397186177345,0.00971214601324661,0.12310208294920594
bks_tau_0_4,20,0.5568192757534863,0.6704578272604589,0.700856915723043,0.0009462038859764526,0.0,0.005664802316822657,0.9999307969101604,1.0,0.9994004134286262,0.9795450411534163,0.9912254954815654,0.9087271451916681,6.920308983960388e-05,0.0,0.0005995865713739368,0.9990537961140236,1.0,0.9943351976831774,0.01865246353469743,0.01865246353469743,0.022130116422207587,0.011784576083178008,0.011784576083178008,0.014012062399916633,0.050553778793156756,0.07125559995802003,0.07155522382477711,0.979517832572286,0.9912254954815654,0.9084989282398446,0.5004385003980685,0.5,0.5025326078727244,0.5145757259530457,0.5010623373507394,0.536102550087921,0.029843397186177345,0.00971214601324661,0.12310208294920594
bks_tau_0_5,20,0.8373658585055643,0.8373658585055643,0.7128709219049952,0.0008847962336382381,0.0,0.0051193172547212805,0.9999409568466848,1.0,0.9994755188168514,0.9795371032673579,0.9912254954815654,0.9086565963654184,5.904315331506174e-05,0.0,0.0005244811831486477,0.9991152037663618,1.0,0.9948806827452787,0.017458121466255933,0.017458121466255933,0.020021516506528617,0.011022353620555723,0.011022353620555723,0.01266636566622355,0.0741565104868725,0.0741565104868725,0.06887840294289575,0.979515247701879,0.9912254954815654,0.9084608578758724,0.5004128765401615,0.5,0.5022974180357863,0.5145757259530457,0.5010623373507394,0.536102550087921,0.029843397186177345,0.00971214601324661,0.12310208294920594
bks_tau_0_6,20,0.8654608747319744,0.8654608747319744,0.762472414150271,0.0007478099322683751,0.0,0.003902465962341287,0.9999652077750731,1.0,0.9996909401637698,0.9795201774706959,0.9912254954815654,0.908506244269357,3.479222492694451e-05,0.0,0.0003090598362300333,0.9992521900677316,1.0,0.9960975340376587,0.014806054137713612,0.014806054137713612,0.015339316077436722,0.009323964447387598,0.009323964447387598,0.009667875232067165,0.07157849113636777,0.07157849113636777,0.064326933536659,0.9795100735044178,0.9912254954815654,0.9084148954051382,0.5003565088536707,0.5,0.5017967030630557,0.5145757259530457,0.5010623373507394,0.536102550087921,0.029843397186177345,0.00971214601324661,0.12310208294920594
bks_tau_0_7,20,0.8989583333333333,0.8989583333333333,0.82161186862369,0.0005446923129958196,0.0,0.0020981692184675045,0.9999799703713699,1.0,0.9998220765197634,0.9794920174717282,0.9912254954815654,0.9082560985920544,2.0029628630125708e-05,0.0,0.0001779234802365564,0.9994553076870041,1.0,0.9979018307815325,0.010790622119321547,0.010790622119321547,0.008250107852154428,0.006792391120171106,0.006792391120171106,0.005198405851934304,0.05907640265008825,0.05907640265008825,0.042254611523938,0.979485074765303,0.9912254954815654,0.9081928312447403,0.5002623313421829,0.5,0.5009601228691155,0.5145757259530457,0.5010623373507394,0.536102550087921,0.029843397186177345,0.00971214601324661,0.12310208294920594
bks_tau_0_8,20,1.0,1.0,1.0,0.00014222255874410034,0.0,0.0001678121161414947,1.0,1.0,1.0,0.9794617205755707,0.9912254954815654,0.9080258494601926,0.0,0.0,0.0,0.999857777441256,1.0,0.9998321878838585,0.009431204003040707,0.009431204003040707,0.009431204003040707,0.005918045692882193,0.005918045692882193,0.005918045692882194,0.06703271936660025,0.06703271936660025,0.06703271936660025,0.979461803731993,0.9912254954815654,0.9080259475786299,0.500071111279372,0.5,0.5000839060580707,0.5145757259530457,0.5010623373507394,0.536102550087921,0.029843397186177345,0.00971214601324661,0.12310208294920594
bks_tau_0_9,20,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.9794583557530503,0.9912254954815654,0.9080218792181117,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,0.9794583557530503,0.9912254954815654,0.9080218792181117,0.5,0.5,0.5,0.5145757259530457,0.5010623373507394,0.536102550087921,0.029843397186177345,0.00971214601324661,0.12310208294920594
logistic_regression_tau_0_1,20,0.020542221273185408,0.008774504518434615,0.09197818657341758,0.9998333975099474,1.0,0.9998740503250646,0.0004384404856352704,0.0,0.00015397329329423928,0.976111111111111,1.0,0.9666938890453394,0.9995615595143648,1.0,0.9998460267067056,0.00016660249005262485,0.0,0.0001259496749354324,0.03783004874575639,0.01739360618624573,0.15842481129666308,0.07936663171404626,0.04235936405439368,0.28410142564718716,-0.003666266859355397,0.002875154836638023,-0.005848367283063133,0.020974337360421216,0.008774504518434615,0.09212795055273655,0.5001359189977913,0.5,0.5000140118091794,0.5146334625099787,0.5013441895709225,0.5363791029915882,0.02980062924857601,0.0097076038802173,0.12218648559480919
logistic_regression_tau_0_2,20,0.020538700545934464,0.008767247099233275,0.09197668496938669,0.9987092831536,1.0,0.9996249054011161,0.0007323036717208838,0.0,0.00023329195448681486,0.9637121470927246,0.9885714285714287,0.941869345198203,0.9992676963282794,1.0,0.9997667080455132,0.00129071684639995,0.0,0.00037509459888376796,0.03782302721093057,0.017379180241910097,0.1584218200268323,0.07934924091507081,0.04232395067134627,0.28409405040253394,-0.007836546005908442,0.00023638124340225676,-0.010208870233759177,0.021261395138929648,0.008938212945110473,0.09220372079319142,0.4997207934126604,0.5,0.4999290986778015,0.5146334625099787,0.5013441895709225,0.5363791029915882,0.02980062924857601,0.0097076038802173,0.12218648559480919
