fold,tool,family,tp,fp,tn,fn,ppv,npv,fpr,fnr,sensitivity,specificity,positive_support,supported
1,devaic,CWE-311,0,0,8239,313,,0.9634003741814781,0.0,1.0,0.0,1.0,313,False
1,devaic,CWE-326,0,0,8510,42,,0.995088868101029,0.0,1.0,0.0,1.0,42,False
1,devaic,CWE-327,0,0,8421,131,,0.9846819457436857,0.0,1.0,0.0,1.0,131,False
1,devaic,CWE-330,0,0,8432,120,,0.9859681945743686,0.0,1.0,0.0,1.0,120,False
1,devaic,CWE-345,0,0,8034,518,,0.9394293732460243,0.0,1.0,0.0,1.0,518,False
1,devaic,CWE-400,0,0,8278,274,,0.9679607109448082,0.0,1.0,0.0,1.0,274,False
1,devaic,CWE-573,0,0,8491,61,,0.992867165575304,0.0,1.0,0.0,1.0,61,False
1,devaic,CWE-610,0,0,8170,382,,0.9553320860617399,0.0,1.0,0.0,1.0,382,False
1,devaic,CWE-668,0,0,7349,1203,,0.8593311506080449,0.0,1.0,0.0,1.0,1203,False
1,devaic,CWE-669,0,0,8354,198,,0.9768475210477081,0.0,1.0,0.0,1.0,198,False
1,devaic,CWE-706,0,0,8148,404,,0.9527595884003742,0.0,1.0,0.0,1.0,404,False
1,devaic,CWE-834,0,0,8502,50,,0.9941534144059869,0.0,1.0,0.0,1.0,50,False
1,devaic,CWE-913,0,0,8388,164,,0.9808231992516371,0.0,1.0,0.0,1.0,164,False
1,devaic,CWE-923,0,0,8275,277,,0.9676099158091674,0.0,1.0,0.0,1.0,277,False
1,pylint,CWE-20,0,0,8184,368,,0.9569691300280636,0.0,1.0,0.0,1.0,368,False
1,pylint,CWE-74,77,198,7011,1266,0.28,0.847046031170714,0.02746566791510612,0.9426656738644825,0.0573343261355175,0.9725343320848939,1343,True
1,pylint,CWE-116,0,0,8493,59,,0.9931010289990645,0.0,1.0,0.0,1.0,59,False
1,pylint,CWE-285,0,0,8259,293,,0.9657390084190832,0.0,1.0,0.0,1.0,293,False
1,pylint,CWE-287,0,0,7765,787,,0.9079747427502338,0.0,1.0,0.0,1.0,787,False
1,pylint,CWE-311,0,0,8239,313,,0.9634003741814781,0.0,1.0,0.0,1.0,313,False
1,pylint,CWE-326,0,0,8510,42,,0.995088868101029,0.0,1.0,0.0,1.0,42,False
1,pylint,CWE-327,0,0,8421,131,,0.9846819457436857,0.0,1.0,0.0,1.0,131,False
1,pylint,CWE-330,0,0,8432,120,,0.9859681945743686,0.0,1.0,0.0,1.0,120,False
1,pylint,CWE-345,0,0,8034,518,,0.9394293732460243,0.0,1.0,0.0,1.0,518,False
1,pylint,CWE-400,0,0,8278,274,,0.9679607109448082,0.0,1.0,0.0,1.0,274,False
1,pylint,CWE-573,0,0,8491,61,,0.992867165575304,0.0,1.0,0.0,1.0,61,False
1,pylint,CWE-610,0,0,8170,382,,0.9553320860617399,0.0,1.0,0.0,1.0,382,False
1,pylint,CWE-668,179,427,6922,1024,0.2953795379537954,0.8711301283664737,0.05810314328480065,0.8512053200332502,0.1487946799667498,0.9418968567151993,1203,True
1,pylint,CWE-669,0,33,8321,198,0.0,0.9767578354266933,0.003950203495331578,1.0,0.0,0.9960497965046684,198,True
1,pylint,CWE-706,0,0,8148,404,,0.9527595884003742,0.0,1.0,0.0,1.0,404,False
1,pylint,CWE-834,0,0,8502,50,,0.9941534144059869,0.0,1.0,0.0,1.0,50,False
1,pylint,CWE-913,0,0,8388,164,,0.9808231992516371,0.0,1.0,0.0,1.0,164,False
1,pylint,CWE-923,0,0,8275,277,,0.9676099158091674,0.0,1.0,0.0,1.0,277,False
1,semgrep,CWE-20,0,0,8184,368,,0.9569691300280636,0.0,1.0,0.0,1.0,368,False
1,semgrep,CWE-74,430,476,6733,913,0.4746136865342163,0.8805911587758305,0.06602857539187128,0.6798212956068503,0.32017870439314966,0.9339714246081288,1343,True
1,semgrep,CWE-116,0,18,8475,59,0.0,0.993086477618936,0.0021193924408336277,1.0,0.0,0.9978806075591664,59,True
1,semgrep,CWE-285,13,23,8236,280,0.3611111111111111,0.9671207139502114,0.0027848407797554185,0.9556313993174061,0.04436860068259386,0.9972151592202446,293,True
1,semgrep,CWE-287,9,28,7737,778,0.24324324324324326,0.9086318261890781,0.0036059240180296203,0.98856416772554,0.011435832274459974,0.9963940759819704,787,True
1,semgrep,CWE-311,43,271,7968,270,0.13694267515923567,0.9672250546249089,0.032892341303556255,0.8626198083067093,0.13738019169329074,0.9671076586964438,313,True
1,semgrep,CWE-326,6,18,8492,36,0.25,0.9957786116322702,0.0021151586368977674,0.8571428571428571,0.14285714285714285,0.9978848413631022,42,True
